,donor_code,donor_name,recipient_code,recipient_name,sector_code,sector_name,measure_code,measure_name,channel_code,channel_name,flow_code,flow_name,flow_type_code,flow_type_name,data_type_code,amount_type,md_dim_name,md_id,unit_measure_code,unit_measure_name,year,value,base_period,status_name,unit_multiplier,donor_agency_code,crs_id,project_id,region_code,income_group_code,channel_delivery_code,channel_delivery_name,category_code,category_name,finance_type_code,finance_type_name,bi_multi_code,short_description,project_title,long_description,sdg_focus,gender_equality,environment,governance,rmnch,drr,nutrition,disability,biodiversity,climate_mitigation,climate_adaptation,desertification,amount_tied,amount_untied,nature_of_submission
2932,5,Germany,347,Guatemala,16040,Low-cost housing,11,ODA Grants,20000,NGOs & civil society,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,19958693,USD,US dollar,2014,0.031703,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2014005375,201330208,Caribbean & Central America,UMICs,20000,Donor country-based NGO,10,ODA,110,Standard grant,1,STRENGTHENING OF SELF HELP ORGANISATIONS IN POOR AREAS OF GUATEMALA-CITY AGAINST EVICTION AND FOR ACCESS TO SUBSIDIES FOR BETTER HOUSING,Strengthening of self help organisations in poor areas of Guatemala-City against eviction and for access to subsidies for better housing,Strengthening of self help organisations in poor areas of Guatemala-City against eviction and for access to subsidies for better housing,,1,0,2,0,,,,0,0,0,0,0.0,0.0,3
2933,5,Germany,347,Guatemala,16040,Low-cost housing,11,ODA Grants,20000,NGOs & civil society,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,19959369,USD,US dollar,2014,0.044384,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2014005565,201332212,Caribbean & Central America,UMICs,20000,Donor country-based NGO,10,ODA,110,Standard grant,1,ORGANIZING SELF RELIANCE AND CAPACITY FOR RECONSTRUCTION OF RURAL HOUSES AFTER EARTH QUAKE IN WESTERN HIGHLANDS OF GUATEMALA,Organizing self reliance and capacity for reconstruction of rural houses after earth quake in Western Highlands of Guatemala,Organizing self reliance and capacity for reconstruction of rural houses after earth quake in Western Highlands of Guatemala,,1,1,1,0,,,,0,0,1,0,0.0,0.0,3
2934,5,Germany,349,Haiti,16040,Low-cost housing,11,ODA Grants,20000,NGOs & civil society,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,19959200,USD,US dollar,2014,0.079891,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2014005635,201332964,Caribbean & Central America,LDCs,20000,Donor country-based NGO,10,ODA,110,Standard grant,1,COMMUNITY-BASED SELF-HELP RECONSTRUCTION OF HOUSES AFTER EARTH QUAKE IN HAITI IN TWO RURAL VILLAGES OF CARREFOUR (PROCY AND BONGARS),Community-based self-help reconstruction of houses after earth quake in Haiti in two rural villages of Carrefour (Procy and Bongars),Community-based self-help reconstruction of houses after earth quake in Haiti in two rural villages of Carrefour (Procy and Bongars),,1,1,0,0,,,,0,0,0,0,0.0,0.0,3
2935,5,Germany,349,Haiti,16040,Low-cost housing,11,ODA Grants,20000,NGOs & civil society,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,19963241,USD,US dollar,2014,0.333514,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2014005628,201332881,Caribbean & Central America,LDCs,20000,Donor country-based NGO,10,ODA,110,Standard grant,1,IMPROVEMENT OF RURAL HABITAT AFTER EARTHQUAKE AT PETIT-GOÂVE REGION,Improvement of rural habitat after earthquake at Petit-Goâve region,Improvement of rural habitat after earthquake at Petit-Goâve region,,1,1,0,0,,,,1,0,2,1,0.0,0.0,3
2936,5,Germany,489,South America unspecified,16040,Low-cost housing,11,ODA Grants,20000,NGOs & civil society,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,19959249,USD,US dollar,2014,0.115652,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2014005672,201333350,South America,Part I unallocated by income,20000,Donor country-based NGO,10,ODA,110,Standard grant,1,"CAPACITY BUILDING FOR APPROBIATE TRADITIONAL LOW COST HOUSING, MEXICO","Capacity building for approbiate traditional low cost housing, Mexico","Wissensvermittlung und Beratung zum Erhalt traditioneller Erdbauweisen in Mexiko, Zentralamerika und der Karibik sowie Ausbau eines Ausbildungszentrums",,1,2,0,0,,,,1,0,1,1,0.0,0.0,3
2937,5,Germany,425,Argentina,16040,Low-cost housing,11,ODA Grants,20000,NGOs & civil society,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,19947287,USD,US dollar,2014,0.001268,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2014003338,201032705,South America,UMICs,20000,Donor country-based NGO,10,ODA,110,Standard grant,1,RURAL LOW COST HOUSING IMPROVEMENTS FOR SMALL FARMERS AND INDIGENOUS PEOPLE / ARGENTINA,Rural low cost housing improvements for small farmers and indigenous people / Argentina,Rural low cost housing improvements for small farmers and indigenous people / Argentina,,1,0,0,0,,,,0,0,0,0,0.0,0.0,3
2938,5,Germany,425,Argentina,16040,Low-cost housing,11,ODA Grants,20000,NGOs & civil society,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,19954279,USD,US dollar,2014,0.22509,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2014004571,201232107,South America,UMICs,20000,Donor country-based NGO,10,ODA,110,Standard grant,1,COMMUNITY BASED HABITAT IMPROVEMENT AND STRENGTHENING OF PARTICIPATORY PLANNING IN POOR AREAS OF BUENOS AIRES,Community based habitat improvement and strengthening of participatory planning in poor areas of Buenos Aires,Community based habitat improvement and strengthening of participatory planning in poor areas of Buenos Aires,,1,2,2,0,,,,0,0,0,0,0.0,0.0,3
2939,5,Germany,425,Argentina,16040,Low-cost housing,11,ODA Grants,20000,NGOs & civil society,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,19954565,USD,US dollar,2014,0.042482,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2014004637,201232867,South America,UMICs,20000,Donor country-based NGO,10,ODA,110,Standard grant,1,LOW COST HOUSING OF ORGANIZED SELF HELP GROUPS AND ADVOCACY FOR BETTER LIVING CONDITIONS,Low cost housing of organized self help groups and advocacy for better living conditions,Low cost housing of organized self help groups and advocacy for better living conditions,,1,1,1,0,,,,0,0,0,0,0.0,0.0,3
2940,5,Germany,437,Colombia,16040,Low-cost housing,11,ODA Grants,20000,NGOs & civil society,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,19950726,USD,US dollar,2014,0.11413,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2014003696,201131929,South America,UMICs,20000,Donor country-based NGO,10,ODA,110,Standard grant,1,IMPROVEMENT FOR HOUSING AND LIVING CONDITIONS IN POOR AREAS OF BOGOTA AND OTHER BIG CITIES IN COLOMBIA,Improvement for housing and living conditions in poor areas of Bogota and other big cities in Colombia,Improvement for housing and living conditions in poor areas of Bogota and other big cities in Colombia,,1,0,1,0,,,,0,0,0,0,0.0,0.0,3
2941,5,Germany,431,Brazil,16030,Housing policy and administrative management,11,ODA Grants,50000,"Teaching institutions, research institutes or think-tanks",D02,Other technical assistance,D,Disbursements,D,Constant prices,Project/programme,20552534,USD,US dollar,2015,0.093678,2022,Normal value,6,Federal Ministry of Education and Research,2015009962,01BEX03A14,South America,UMICs,50000,"University, college or other teaching institution, research institute or think-tank",10,ODA,110,Standard grant,1,EXCHANGES WITH OTHER COUNTRIES IN THE FIELD OF VOCATIONAL EDUCATION AND TRAINING AND SCHOLARSHIPS,Exchanges with Other Countries in the Field of Vocational Education and Training and Scholarships,"Collaborative project - Establishment of measures to qualify experts in the field of energy efficient building and renovation- Sub-project - Establishing a project office in Natal, Coordination  - Knowledge Transfer",,0,1,2,0,,,,0,0,0,0,0.0,0.0,3
2942,5,Germany,431,Brazil,16030,Housing policy and administrative management,11,ODA Grants,50000,"Teaching institutions, research institutes or think-tanks",D02,Other technical assistance,D,Disbursements,D,Constant prices,Project/programme,21162682,USD,US dollar,2016,0.056619,2022,Normal value,6,Federal Ministry of Education and Research,2016012746,01DN15005,South America,UMICs,50000,"University, college or other teaching institution, research institute or think-tank",10,ODA,110,Standard grant,1,"FUNDING FOR SCIENTIST EXCHANGES, GRANTS","Funding for scientist exchanges, grants",Resource-efficient sandwich elements for housing in Brazil - ReSaStruct - Capacity building in the field of education and research - environmental research (resource efficiency),,0,2,1,0,,,,0,0,0,0,0.0,0.0,3
2943,5,Germany,431,Brazil,16030,Housing policy and administrative management,11,ODA Grants,50000,"Teaching institutions, research institutes or think-tanks",D02,Other technical assistance,D,Disbursements,D,Constant prices,Project/programme,22165080,USD,US dollar,2017,0.035294,2022,Normal value,6,Federal Ministry of Education and Research,2017012532,01DN15005,South America,UMICs,50000,"University, college or other teaching institution, research institute or think-tank",10,ODA,110,Standard grant,1,"FUNDING FOR SCIENTIST EXCHANGES, GRANTS","Funding for scientist exchanges, grants",Resource-efficient sandwich elements for housing in Brazil - ReSaStruct - Capacity building in the field of education and research - environmental research (resource efficiency),,0,2,1,0,,,,0,0,0,0,0.0,0.0,3
2944,5,Germany,431,Brazil,16030,Housing policy and administrative management,11,ODA Grants,50000,"Teaching institutions, research institutes or think-tanks",D02,Other technical assistance,D,Disbursements,D,Constant prices,Project/programme,22630760,USD,US dollar,2018,0.039491,2022,Normal value,6,Federal Ministry of Education and Research,2018012755,01DN15005,South America,UMICs,50000,"University, college or other teaching institution, research institute or think-tank",10,ODA,110,Standard grant,1,"FUNDING FOR SCIENTIST EXCHANGES, GRANTS","Funding for scientist exchanges, grants",Resource-efficient sandwich elements for housing in Brazil - ReSaStruct - Capacity building in the field of education and research - environmental research (resource efficiency),,0,2,1,0,,,,0,0,0,0,0.0,0.0,3
2945,5,Germany,431,Brazil,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,D02,Other technical assistance,D,Disbursements,D,Constant prices,Project/programme,20552537,USD,US dollar,2015,0.04066,2022,Normal value,6,Federal Ministry of Education and Research,2015009965,01BEX03B14,South America,UMICs,10000,Public Sector Institutions,10,ODA,110,Standard grant,1,EXCHANGES WITH OTHER COUNTRIES IN THE FIELD OF VOCATIONAL EDUCATION AND TRAINING AND SCHOLARSHIPS,Exchanges with Other Countries in the Field of Vocational Education and Training and Scholarships,Collaborative project - Establishment of measures to train experts in the field of energy efficient building and renovation - Sub-project - Developing markets  - Knowledge Transfer,,0,1,2,0,,,,0,0,0,0,0.0,0.0,3
2946,5,Germany,431,Brazil,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,D02,Other technical assistance,D,Disbursements,D,Constant prices,Project/programme,21144881,USD,US dollar,2016,0.01248,2022,Normal value,6,Federal Ministry of Education and Research,2016011774,01BEX03B14,South America,UMICs,10000,Donor Government,10,ODA,110,Standard grant,1,EXCHANGES WITH OTHER COUNTRIES IN THE FIELD OF VOCATIONAL EDUCATION AND TRAINING AND SCHOLARSHIPS,Exchanges with Other Countries in the Field of Vocational Education and Training and Scholarships,Collaborative project - Establishment of measures to train experts in the field of energy efficient building and renovation - Sub-project - Developing markets - Knowledge Transfer,,0,1,2,0,,,,0,0,0,0,0.0,0.0,3
2947,5,Germany,431,Brazil,16030,Housing policy and administrative management,11,ODA Grants,90000,Other,D02,Other technical assistance,D,Disbursements,D,Constant prices,Project/programme,20552542,USD,US dollar,2015,0.00925,2022,Normal value,6,Federal Ministry of Education and Research,2015009970,01BEX03D14,South America,UMICs,90000,Other,10,ODA,110,Standard grant,1,EXCHANGES WITH OTHER COUNTRIES IN THE FIELD OF VOCATIONAL EDUCATION AND TRAINING AND SCHOLARSHIPS,Exchanges with Other Countries in the Field of Vocational Education and Training and Scholarships,Collaborative project - Establishment of measures to train experts in the field of energy efficient building and renovation - Sub-project - Integration of innovative prefabricated construction in the training system  - Knowledge Transfer,,0,1,2,0,,,,0,0,0,0,0.0,0.0,3
2948,5,Germany,431,Brazil,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,22149033,USD,US dollar,2017,0.008493,2022,Normal value,6,Federal Ministry of Education and Research,2017012193,01BEX03B14,South America,UMICs,10000,Donor Government,10,ODA,110,Standard grant,1,EXCHANGES WITH OTHER COUNTRIES IN THE FIELD OF VOCATIONAL EDUCATION AND TRAINING AND SCHOLARSHIPS,Exchanges with Other Countries in the Field of Vocational Education and Training and Scholarships,Collaborative project - Establishment of measures to train experts in the field of energy efficient building and renovation - Sub-project - Developing markets - Knowledge Transfer,,0,1,2,0,,,,0,0,0,0,0.0,0.0,3
2949,5,Germany,431,Brazil,16040,Low-cost housing,11,ODA Grants,20000,NGOs & civil society,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,19946519,USD,US dollar,2014,0.124275,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2014006571,201430040,South America,UMICs,20000,Donor country-based NGO,10,ODA,110,Standard grant,1,ADVOCACY AND EMPOWERMENT AGAINST FORCED EVICTION AND TO IMPROVE ACCESS TO LOW COST HOUSING IN POOR AREAS OF SALVADOR REGION,Advocacy and empowerment against forced eviction and to improve access to low cost housing in poor areas of Salvador Region,Advocacy and empowerment against forced eviction and to improve access to low cost housing in poor areas of Salvador Region,,1,2,2,0,,,,0,0,0,0,0.0,0.402,1
2950,5,Germany,437,Colombia,16040,Low-cost housing,11,ODA Grants,20000,NGOs & civil society,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,19946696,USD,US dollar,2014,0.09029,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2014006680,201431139,South America,UMICs,20000,Donor country-based NGO,10,ODA,110,Standard grant,1,SELF-HELP ORIENTED HOUSING AND HABITAT IMPROVEMENT IN POOR SUBURBS OF BOGOTA AND OTHER BIG CITIES IN COLOMBIA,Self-help oriented housing and habitat improvement in poor suburbs of Bogota and other big cities in Colombia,Self-help oriented housing and habitat improvement in poor suburbs of Bogota and other big cities in Colombia,,1,0,1,0,,,,0,0,0,0,0.0,0.398,1
2951,5,Germany,489,South America unspecified,16030,Housing policy and administrative management,11,ODA Grants,20000,NGOs & civil society,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",D,Disbursements,D,Constant prices,Project/programme,20551667,USD,US dollar,2015,0.041085,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2015005897,201530740,South America,Part I unallocated by income,20000,Donor country-based NGO,10,ODA,110,Standard grant,3,RAISING PUBLIC AWARENESS AND INFLUENCING GOVT POLICIES TO IMPROVE KOLLSING AND LAND RIGHTS FOR THE POOR IN LATIN AMERICA,Raising public awareness and influencing govt policies to improve kollsing and land rights for the poor in Latin America,Stärkung von Basisbewegungen aus Armenvierteln in Lateinamerika und der Karibik sowie Aufbau von Kapazitäten zur politischen Einflussnahme im Bereich Wohnraumversorgung/Habitat,,0,1,2,0,,,,0,0,0,0,0.0,0.1253,1
2952,5,Germany,425,Argentina,16040,Low-cost housing,11,ODA Grants,20000,NGOs & civil society,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",D,Disbursements,D,Constant prices,Project/programme,20553177,USD,US dollar,2015,0.038595,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2015006083,201532621,South America,UMICs,20000,Donor country-based NGO,10,ODA,110,Standard grant,3,"LOW COST HOUSING FOR MARGINALIZED SELF-HELP GROUPS AND ADVOCACY FOR BETTER LIVING CONDITIONS IN RÍO NEGRO PROVINCE, ARGENTINA","Low cost housing for marginalized self-help groups and advocacy for better living conditions in Río Negro Province, Argentina",Förderung der Einflussnahme marginalisierter Bevölkerungsgruppen zur Umsetzung des Rechts auf menschenwürdiges Wohnen in der Provinz Río Negro,,0,1,1,0,,,,0,0,0,0,0.0,0.1875,1
2953,5,Germany,347,Guatemala,16040,Low-cost housing,11,ODA Grants,20000,NGOs & civil society,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",D,Disbursements,D,Constant prices,Project/programme,20551811,USD,US dollar,2015,0.063494,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2015005948,201531268,Caribbean & Central America,UMICs,20000,Donor country-based NGO,10,ODA,110,Standard grant,3,STRENGTHENING LOCAL CAPACITIES FOR ENVIRONMENTAL RISK AWARE RECONSTRUCTION OF HOUSES DESTROYED BY EARTHQUAKE IN SOUTH-WESTERN GUATEMALA,Strengthening local capacities for environmental risk aware reconstruction of houses destroyed by earthquake in south-western Guatemala,Stärkung der Bevölkerung der Südwestregion von Guatemala im Bereich Katastrophenprävention und in der Einflussnahme auf Politiken des Wiederaufbaus von Wohnraum,,0,1,1,0,,,,0,0,0,0,0.0,0.2551,1
2954,5,Germany,349,Haiti,16040,Low-cost housing,11,ODA Grants,20000,NGOs & civil society,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",D,Disbursements,D,Constant prices,Project/programme,20553250,USD,US dollar,2015,0.074699,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2015006149,201533280,Caribbean & Central America,LDCs,20000,Donor country-based NGO,10,ODA,110,Standard grant,3,"PROMOTING TRADITIONAL AND SUSTAINABLE CONSTRUCTION TECHNIQUES IN RURAL COMMUNITIES OF PETIT-GOÂVE, HAITI","Promoting traditional and sustainable construction techniques in rural communities of Petit-Goâve, Haiti",Förderung traditioneller Bauweisen mit lokalen Materialien in mehreren Gemeindebezirken von Petit-Goâve,,0,2,1,0,,,,1,1,1,0,0.0,0.3272,1
2955,5,Germany,428,Bolivia,16040,Low-cost housing,11,ODA Grants,20000,NGOs & civil society,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",D,Disbursements,D,Constant prices,Project/programme,23491795,USD,US dollar,2019,0.089665,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2019006896,201930304,South America,LMICs,20000,Donor country-based NGO,10,ODA,110,Standard grant,7,"DEVELOPMENT OF URBAN COMMUNITIES AND PROMOTION OF CIVIL RIGHTS IN SLUM AREAS OF COCHABAMBA, BOLIVIA","Development of urban communities and promotion of civil rights in slum areas of Cochabamba, Bolivia","Development of urban communities and promotion of civil rights in slum areas of Cochabamba, Bolivia",,1,1,2,0,,,,0,1,0,0,0.0,0.2295,1
2956,5,Germany,347,Guatemala,16030,Housing policy and administrative management,11,ODA Grants,20000,NGOs & civil society,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",D,Disbursements,D,Constant prices,Project/programme,24283401,USD,US dollar,2020,0.02509,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2020005973,202031508,Caribbean & Central America,UMICs,20000,Donor country-based NGO,10,ODA,110,Standard grant,7,STRENGTHENING RESILIENCE OF RURAL COMMUNITIES OF THE SOUTH-WESTERN REGION OF GUATEMALA AND THEIR ABILITIES TO POLITICAL INTERFERENCE REGARDING HABITAT,Strengthening resilience of rural communities of the south-western region of Guatemala and their abilities to political interference regarding habitat,Strengthening resilience of rural communities of the south-western region of Guatemala and their abilities to political interference regarding habitat,,1,1,2,0,,,,0,1,1,0,0.0,0.3829,1
2957,5,Germany,425,Argentina,16040,Low-cost housing,11,ODA Grants,20000,NGOs & civil society,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",D,Disbursements,D,Constant prices,Project/programme,21150928,USD,US dollar,2016,0.265186,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2016005867,201630953,South America,UMICs,20000,Donor country-based NGO,10,ODA,110,Standard grant,7,SUSTAINABLE+EQUAL URBAN DEVELOPMENT WITH FOCUS ON POOR AREAS BY PROMOTING PARTICIPATORY PLANNING+COMMUNITY BASED HABITAT IMPROVEMENT IN BUENOS AIRES,Sustainable+equal urban development with focus on poor areas by promoting participatory planning+community based habitat improvement in Buenos Aires,Sustainable+equal urban development with focus on poor areas by promoting participatory planning+community based habitat improvement in Buenos Aires,,1,2,2,0,,,,0,0,0,0,0.0,0.533,1
2958,5,Germany,347,Guatemala,16030,Housing policy and administrative management,11,ODA Grants,20000,NGOs & civil society,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",D,Disbursements,D,Constant prices,Project/programme,22628610,USD,US dollar,2018,0.016732,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2018006056,201839372,Caribbean & Central America,UMICs,20000,Donor country-based NGO,10,ODA,110,Standard grant,7,STRENGTHENING COMMUNITY ORGANISATION FOR THE PROTECTION AND APPLICATION OF HUMAN RIGHTS TO HOUSING AND WATER IN THE GREATER AREA OF GUATEMALA CITY,Strengthening community organisation for the protection and application of human rights to housing and water in the greater area of Guatemala City,Strengthening community organisation for the protection and application of human rights to housing and water in the greater area of Guatemala City,,1,1,2,0,,,,0,0,0,0,0.0,0.2408,1
2959,5,Germany,347,Guatemala,16040,Low-cost housing,11,ODA Grants,20000,NGOs & civil society,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",D,Disbursements,D,Constant prices,Project/programme,22639163,USD,US dollar,2018,0.043484,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2018005824,201832120,Caribbean & Central America,UMICs,20000,Donor country-based NGO,10,ODA,110,Standard grant,7,IMPROVING RESILIENCE OF RURAL COMMUNITIES TO NATURAL DISASTERS IN GUATEMALA AND REDUCING THE VULNERABILITY OF THEIR HOUSING AND LIVING SPACE,Improving resilience of rural communities to natural disasters in Guatemala and reducing the vulnerability of their housing and living space,Improving resilience of rural communities to natural disasters in Guatemala and reducing the vulnerability of their housing and living space,,0,1,2,0,,,,0,0,0,0,0.0,0.2006,1
2960,5,Germany,347,Guatemala,16040,Low-cost housing,11,ODA Grants,20000,NGOs & civil society,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",D,Disbursements,D,Constant prices,Project/programme,24273731,USD,US dollar,2020,0.017563,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2020006189,202033769,Caribbean & Central America,UMICs,20000,Donor country-based NGO,10,ODA,110,Standard grant,7,PROMOTION OF A PILOT PROJECT TO PROVIDE HOUSING IN EARTH CONSTRUCTION AND IN COOPERATIVE SELF-HELP IN WESTERN GUATEMALA,Promotion of a pilot project to provide housing in earth construction and in cooperative self-help in Western Guatemala,Promotion of a pilot project to provide housing in earth construction and in cooperative self-help in Western Guatemala,,0,1,1,0,,,,0,0,0,0,0.0,0.1561,1
2961,5,Germany,425,Argentina,16040,Low-cost housing,11,ODA Grants,20000,NGOs & civil society,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",D,Disbursements,D,Constant prices,Project/programme,22151218,USD,US dollar,2017,0.092233,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2017005922,201732155,South America,UMICs,20000,Donor country-based NGO,10,ODA,110,Standard grant,7,STRENGTHENING THE POLITICAL INFLUENCE FOR THE IMPROVEMENT OF HOUSING AND LIVING CONDITIONS IN MARGINALIZED SETTLEMENTS IN THE METROPOLITAN AREA,Strengthening the political influence for the improvement of housing and living conditions in marginalized settlements in the metropolitan area,Strengthening the political influence for the improvement of housing and living conditions in marginalized settlements in the metropolitan area,,1,0,2,0,,,,0,0,0,0,0.0,0.4735,1
2962,5,Germany,425,Argentina,16040,Low-cost housing,11,ODA Grants,20000,NGOs & civil society,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",D,Disbursements,D,Constant prices,Project/programme,22627425,USD,US dollar,2018,0.053992,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2018006002,201833953,South America,UMICs,20000,Donor country-based NGO,10,ODA,110,Standard grant,7,ESTABLISHMENT OF SUSTAINABLE AND FAIR HOUSING AND LIVING CONDITIONS BY MARGINALISED SELF-HELP GROUPS IN THE WESTERN OUTSKIRTS OF BUENOS AIRES,Establishment of sustainable and fair housing and living conditions by marginalised self-help groups in the western outskirts of Buenos Aires,Establishment of sustainable and fair housing and living conditions by marginalised self-help groups in the western outskirts of Buenos Aires,,1,0,2,0,,,,0,0,0,0,0.0,0.4744,1
2963,5,Germany,428,Bolivia,16030,Housing policy and administrative management,11,ODA Grants,20000,NGOs & civil society,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",D,Disbursements,D,Constant prices,Project/programme,23489000,USD,US dollar,2019,0.075636,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2019007022,201931575,South America,LMICs,20000,Donor country-based NGO,10,ODA,110,Standard grant,7,SECURING ACCESS TO LEGALISED CONSTRUCTION SITES AND HABITAT IN THE MUNICIPALITIES COCHABAMBA AND SACABA,Securing access to legalised construction sites and habitat in the municipalities Cochabamba and Sacaba,Securing access to legalised construction sites and habitat in the municipalities Cochabamba and Sacaba,,0,0,2,0,,,,0,0,0,0,0.0,0.3112,1
2964,5,Germany,431,Brazil,16030,Housing policy and administrative management,11,ODA Grants,20000,NGOs & civil society,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",D,Disbursements,D,Constant prices,Project/programme,22162567,USD,US dollar,2017,0.040549,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2017005945,201732387,South America,UMICs,20000,Donor country-based NGO,10,ODA,110,Standard grant,7,SECURING RIGHTS OF HABITAT AND FOR VICTIMS OF EVICTIONS AND STRENGHTENING COMMUNITY BASED URBANIZATION PROCESSES IN SAO PAULO,Securing rights of habitat and for victims of evictions and strenghtening community based urbanization processes in Sao Paulo,Securing rights of habitat and for victims of evictions and strenghtening community based urbanization processes in Sao Paulo,,1,0,2,0,,,,0,0,0,0,0.0,0.2683,1
2965,5,Germany,431,Brazil,16030,Housing policy and administrative management,11,ODA Grants,20000,NGOs & civil society,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",D,Disbursements,D,Constant prices,Project/programme,24274151,USD,US dollar,2020,0.033073,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2020006226,202039188,South America,UMICs,20000,Donor country-based NGO,10,ODA,110,Standard grant,7,SECURING HABITAT RIGHTS AND STRENGTHENING COMMUNITIES AGAINST EVICTIONS IN SÃO PAULO,Securing habitat rights and strengthening communities against evictions in São Paulo,"Securing habitat rights and strengthening communities against evictions in São Paulo, Brazil",,1,0,2,0,,,,0,0,0,0,0.0,0.2598,1
2966,5,Germany,431,Brazil,16030,Housing policy and administrative management,11,ODA Grants,20000,NGOs & civil society,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",D,Disbursements,D,Constant prices,Project/programme,24277792,USD,US dollar,2020,0.011376,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2020005983,202031607,South America,UMICs,20000,Donor country-based NGO,10,ODA,110,Standard grant,7,STRENGTHENING TERRITORIAL RIGHTS ANDI IMPROVING LIVING CONDITIONS OF COMMUNITIES IN THE METROPOLITAN AREA OF BELO HORIZONTE,Strengthening territorial rights andi improving living conditions of communities in the metropolitan area of Belo Horizonte,"Strengthening territorial rights andi improving living conditions of communities in the metropolitan area of Belo Horizonte, Brazil",,0,0,2,0,,,,0,0,0,0,0.0,0.1538,1
2967,5,Germany,229,Cameroon,16030,Housing policy and administrative management,11,ODA Grants,20000,NGOs & civil society,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",D,Disbursements,D,Constant prices,Project/programme,22163447,USD,US dollar,2017,0.026629,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2017005932,201732254,South of Sahara,LMICs,20000,Donor country-based NGO,10,ODA,110,Standard grant,7,PROMOTION OF ALTERNATIVE SOCIAL HOUSING POLICIES IN CAMEROON,Promotion of alternative social housing policies in Cameroon,Promotion of alternative social housing policies in Cameroon,,1,0,2,0,,,,0,0,0,0,0.0,0.1747,1
