text,sector_code,Housing DK,Homelessness DK,Transitional DK,Incremental DK,Social DK,Market DK,Urban DK,Rural DK,summary AI,reasoning AI,Housing AI,Homelessness AI,Transitional AI,Incremental AI,Social AI,Market AI,Urban AI,Rural AI
"HUMANITARIAN AID AND FOOD ASSISTANCE Emergency Shelter, CCCM and Health support for the  Most Vulnerable Populations affected by Typhoon Haiyan (Yolanda)",72010,False,False,True,False,False,False,False,False,The text describes emergency shelter provision along with camp coordination/management (CCCM) and health support for populations most vulnerable to the impacts of Typhoon Haiyan. The focus is on material relief assistance and services.,"The description mentions 'Emergency Shelter,' which aligns with housing provided due to crises/disasters/emergencies, fitting the definition of Transitional activities. There are no explicit mentions of homelessness shelters, tents for the homeless, or encampments, ruling out the Homelessness class. The focus on emergency response implies a crisis context rather than specific urban or rural settings, excluding Urban and Rural classes. There is no reference to housing policy, technical assistance for housing, construction, or provision of basic services in inadequate housing, so Housing does not fit. No mention of slum upgrading, housing improvements/repairs, or neighborhood integration rules out Incremental. The text does not describe community land trusts, cooperative housing, public housing, affordable housing, or low-cost housing, excluding the Social class. There is no indication of home-rental, mortgages, rent-to-own housing, or market-rate housing, ruling out Market.",False,False,True,False,False,False,False,False
"INDIAN INSTITUTE FOR HUMAN SETTLEMENTS to provide public health benefits and city-wide sanitation improvements for urban populations in Tamil Nadu by demonstrating innovations in two model urban locations, as well as enabling a state-wide scaling up",14032,False,False,False,False,False,False,True,False,The Indian Institute for Human Settlements is working on providing public health benefits and improving city-wide sanitation in Tamil Nadu. This involves demonstrating innovative sanitation solutions in two model urban areas with the goal of allowing these improvements to be scaled across the state.,"The text explicitly mentions 'city-wide sanitation improvements' and focuses on 'urban populations,' indicating an urban context for the activities described. The main objectives are public health benefits through improved sanitation, which aligns with upgrading inadequate housing or providing basic services like waste management under the 'Housing' class. Additionally, the explicit mention of 'two model urban locations' confirms its relevance to the 'Urban' class.",True,False,False,False,False,False,True,False
"PUBLIC PRIVATE INFRASTRUCTURE ADVISORY FACILITY (PPIAF) - WATER SUPPLY AND SANITATION The Public-Private Infrastructure Advisory Facility (PPIAF) finances activities related to water, sanitation and hygiene in Africa through policy and transactions work. PPIAF is a multi-donor technical assistance facility, aimed at helping developing country governments improve the quality of their infrastructure through private sector involvement. PPIAFs mission is to help eliminate poverty and achieve sustainable development in developing countries by facilitating private sector involvement in infrastructure. The objectives of the PPIAF are to support the provision of drinking water and sanitation services as well as the adoption of hygiene practices through activities in urban areas, informal settlements and slums, and rural villages. Expected results are increased water and sanitation access and efficiency in African urban areas through the reform of sector structures, effective sector partnerships, and capacity building.",14020,False,False,False,False,False,False,True,True,"The PPIAF focuses on improving water supply and sanitation services in Africa by engaging the private sector to enhance infrastructure quality. The objectives include supporting drinking water and sanitation provision, promoting hygiene practices, and achieving increased access and efficiency, particularly targeting urban areas, informal settlements, slums, and rural villages.","The text primarily discusses activities related to improving water supply and sanitation services in various settings such as urban areas, informal settlements, slums, and rural villages. This aligns with the 'Housing' class, specifically under the provision of basic services (safe water, sanitation) in inadequate housing. Although not explicitly mentioning housing construction or upgrading, it involves infrastructure improvements that are essential for adequate living conditions, thus matching the broader definition of housing sector activities. The focus on urban areas and informal settlements also aligns with 'Urban'. However, there is no mention of transitional shelters, homelessness services, incremental housing improvements, social housing projects, market-rate housing, or specific rural area development beyond general sanitation improvement.",True,False,False,False,False,False,True,False
C.P.S. - CARE PREVENTION AWARENESS: THE CONSTRUCTION OF A PATH TO PROTECT CHILDREN WITH THE NYAHURURU''S COMMUNITY Improving the quality of life of children in need of protection in the slums of Nyahururu and Kang''as towns. Improve the capacity of the community to ensure the stability of children in need of protection,16010,False,False,False,False,False,False,True,False,"The activity described focuses on improving the quality of life for children in need of protection residing in slum areas of Nyahururi's communities, specifically in Nyahururu and Kang'as towns. It aims to enhance community capacity to ensure the stability of these children within the social protection sector.","The text explicitly mentions improving the quality of life for children in need, which often involves addressing housing conditions as a part of broader social services. The reference to slums suggests an emphasis on upgrading inadequate living environments, aligning with 'Incremental' due to potential improvements or repairs to housing within these areas. Furthermore, the focus on community capacity-building and ensuring child stability can be seen in terms of 'Social', indicating support structures like affordable or low-cost housing initiatives that are crucial for social protection. The activity is clearly linked to specific urban locations (Nyahururu), hence falling under 'Urban'. No explicit references are made to homelessness, transitional, market-rate, or rural activities.",False,False,False,True,True,False,True,False
"SUPPORT TO THE INTERNATIONAL COMMITTEE OF THE RED CROSS IN THE CENTRAL AFRICAN REPUBLIC To respond to the humanitarian crisis in the Central African Republic (CAR) by providing refugees and IDPs from the Central African Republic with healthcare, food security, shelter and livelihoods programmes . This will help address the immediate humanita",72010,True,False,True,False,False,False,False,False,"The project aims to support the International Committee of the Red Cross (ICRC) in addressing the humanitarian crisis in the Central African Republic by providing refugees and internally displaced persons (IDPs) with healthcare, food security, shelter, and livelihoods programmes. These efforts are part of material relief assistance and services.","The description explicitly mentions providing 'shelter' as one of the key components of the programme for refugees and IDPs in response to a humanitarian crisis. This aligns with the definition of the 'Transitional' class, which includes housing provided due to crises/disasters/emergencies. The text does not mention tents specifically or provide details that would categorize it under 'Homelessness'. There is no explicit reference to upgrading inadequate housing, slum upgrading, community land trusts, cooperative housing, or market-rate initiatives, so 'Housing', 'Incremental', and 'Social' classes do not match. No specifics are provided regarding urban or rural locations, ruling out the 'Urban' and 'Rural' classifications. Market-related activities such as home-rentals or mortgages are also absent from the description.",False,False,True,False,False,False,False,False
"HUMANITARIAN AID FOR KATHMANDU VALLEY POPULATION AFFECTED BY NEPAL EARTHQUAKES. La acción dará respuesta durante 6 meses a las necesidades más urgentes de 2.750 familias del distrito de Lalitpur en el Valle de Katmandú, afectadas por la situación de emergencia tras los dos terremotos producidos en Nepal el 25 de abril y 12 de mayo. En una primera fase, el primer mes el apoyo irá dirigido a ofrecer asistencia alimentaria (1.905 familias) y refugio inmediato (390 familias) a las familias más afectadas. En una segunda fase, durante los 5 meses siguientes, se ofrecerá refugio temporal a 2.750 familias que han perdido su vivienda a través del enfoque ?dinero por trabajo?. Transversalmente, durante los 6 meses de la acción, se trabajará el ámbito de protección con el establecimiento de 6 espacios seguros para mujeres y 6 espacios seguros para niños y niñas. Así mismo las distribuciones y el trabajo de recuperación serán liderados por grupos de mujeres.",72010,True,False,True,False,False,False,True,False,"The humanitarian aid described addresses the urgent needs of families affected by earthquakes in the Kathmandu Valley, Nepal. Over six months, it will provide immediate food assistance to 1,905 families and emergency shelter to 390 families. In a subsequent phase, temporary housing will be provided to 2,750 families who lost their homes using a 'cash for work' approach. Additionally, safety spaces for women and children are established, with distribution and recovery efforts led by women's groups.","The text explicitly mentions the provision of emergency shelter ('refugio inmediato') to affected families, which aligns with the 'Transitional' class as it involves housing provided due to crises/disasters/emergencies. The mention of temporary housing for those who lost their homes further supports this classification under 'Transitional'. Although the text does not explicitly describe urban or rural settings, Kathmandu Valley is a known urban area, which justifies its inclusion in the 'Urban' class. There are no explicit mentions of homelessness shelters ('Homelessness'), incremental development activities like slum upgrading ('Incremental'), social housing initiatives ('Social'), market-based solutions ('Market'), specific rural activities ('Rural'), or broader housing provision beyond emergency context ('Housing').",False,False,True,False,False,False,True,False
"LATINO-AMERICAN SPECIFIC CALL FOR PROPOSALS: POZZOLANIC MATERIALS CHARACTERISATION AND ITS CONCRETE APPLICATIONS IN HOLGUIN REGION, CUBA. Caracterizar, normalizar y establecer la calidad de los yacimientos de puzolanas naturales de la Región de Holguín, Cuba, para su puesta en valor como materias primas puzolánicas utilizables en la elaboración de cementos para dar respuesta a la demanda de viviendas a los damnificados por los huracanes",32166,True,False,False,False,False,False,False,False,"The proposal aims to characterize, normalize, and establish the quality of natural pozzolanic materials found in the Holguin region of Cuba. These materials are intended for use as raw pozzolans in cement production to address housing demands from those affected by hurricanes.","The text focuses on improving construction material (pozzolanic materials) that will be used in producing cement, directly linked to meeting housing needs following hurricane damage. The emphasis is on providing a resource for building and upgrading housing infrastructure to accommodate the increased demand due to crises. There's no direct mention of homelessness or transitional shelters, but rather an enhancement of construction capabilities which falls under broader housing activities.

- Housing: Matches because it relates to improving resources necessary for constructing homes, directly addressing housing needs in the aftermath of a natural disaster.
- Homelessness: Does not match as there is no mention of services specifically designed for homeless individuals like shelters or encampments.
- Transitional: Partially matches as the materials are intended to address post-disaster housing demand; however, it does not explicitly describe temporary housing solutions like refugee camps or shelters.
- Incremental: Matches because improving construction materials can contribute to the upgrading and repair of housing infrastructure in response to increased needs.
- Social, Market, Urban, Rural: Do not match as there is no explicit mention of policies, financial arrangements, specific locations, or community-focused housing initiatives like public or affordable housing.",True,False,False,True,False,False,False,False
SYR L4S FOOD SHELTER DESTITUTE FAMILIES,72040,True,True,True,False,False,False,False,False,"The activity involves providing shelter for destitute families in an emergency context, likely related to ensuring their safety and basic living conditions during a crisis.","The text mentions 'SHELTER DESTITUTE FAMILIES' under the sector of 'Emergency food assistance,' which indicates that part of the focus is on providing temporary or immediate shelter solutions for families without adequate housing. This aligns with aspects of the 'Transitional' class, which includes housing provided due to crises/disasters/emergencies, such as refugee shelters and temporary supportive housing. The mention of destitute families suggests a need for emergency response that includes transitional living arrangements. There is no explicit reference to homelessness shelters or encampments specifically designated for the homeless, so it doesn't match the 'Homelessness' class. Similarly, there's no indication of providing permanent housing solutions or specific urban/rural location activities, thus excluding those classes.",False,False,True,False,False,False,False,False
"COLOMBIA - IMPROVING HYGIENE AND ACCESS TO SAFE WATER - ACTION AGAINST HUNGER 2015 / COLOMBIE - AMÉLIORER L'HYGIÈNE ET L'ACCÈS À L'EAU POTABLE - ACTIO March 2015 - Colombia continues to be plagued by a long-standing armed conflict. An estimated 5.7 million people are either displaced within the country or have sought refuge in Ecuador and Venezuela. Consequences of the conflict include forced displacement, limited mobility of people, goods and services, forced recruitment of children and young people by armed groups, as well as, sexual and gender-based violence. In 2014, 1.4 million people had limited access to basic and public services. 4.8 million people are in need of humanitarian assistance, including access to safe water, adequate sanitation and hygiene systems, health care services in rural areas, protection, as well as timely food assistance and nutritional support.   With DFATD's support, Action Against Hunger is addressing the basic water, sanitation and hygiene needs of 15,000 conflict-affected people in the department of NariÃ±o. Project activities include: (1) providing and rehabilitating water tanks and water filter systems for 1,800 households, (2) distributing 2,500 basic hygiene kits, (3) constructing, rehabilitating or repairing 4 collective basic sanitation systems, 120 household water supply systems and 120 latrines, (4) providing basic sanitation facilities for 540 crisis-affected people, and (5) training on basic hygiene practices and hygiene promotion for 11,250 crisis-affected people. / Mars 2015 - La Colombie continue d'être tourmentée par un conflit armé de longue date. On estime que 5,7 millions de personnes ont été déplacées à l'intérieur de leur pays ou se sont réfugiées en Équateur et au Venezuela. Parmi les conséquences de ce conflit : déplacement forcé, mobilité réduite des personnes, biens et services limités, recrutement forcé des enfants et des jeunes par des groupes armés, ainsi que violences sexuelles et fondées sur le genre. En 2014, 1,4 million de personnes avaient un accès limité aux services de base et aux services publics. En tout, 4,8 millions de personnes ont besoin d'une aide humanitaire, dont de l'eau potable, des systèmes d'assainissement et d'hygiène adéquats, des services de soins de santé dans les régions rurales, des services de protection, ainsi que de l'aide alimentaire rapide et de l'aide nutritionnelle.   Avec le soutien du MAECD, Action contre la faim répond aux besoins de base en eau, en assainissement et en hygiène de 15 000 personnes touchées par le conflit dans le département de NariÃ±o. Parmi les activités du projet : 1) octroi et remise en état de réservoirs d'eau et de systèmes de filtration de l'eau pour 1 800 ménages, 2) distribution de 2 500 trousses d'hygiènes de base, 3) construction, remise en état ou réparation de quatre systèmes d'assainissement collectif de base, de 120 systèmes domestiques d'approvisionnement en eau et de 120 latrines, 4) installation d'installations sanitaires de base pour 540 personnes touchées par le conflit, 5) séances de formation sur les pratiques d'hygiène de base et la promotion sur l'hygiène pour 1",72010,False,False,False,False,False,False,False,False,"The project described is an initiative by Action Against Hunger in Colombia to address water, sanitation, and hygiene needs of people affected by a long-standing armed conflict. The activities include providing and rehabilitating water tanks, distributing hygiene kits, constructing sanitation systems, training on basic hygiene practices, and addressing the needs of 15,000 people in Nariño.","The text describes various activities directly related to improving access to safe water, sanitation, and promoting hygiene among a conflict-affected population. These actions align with the expanded definition of housing sector activities under 'Housing' because they involve providing basic services such as safe water and sanitation in inadequate conditions. The description does not mention specific types of shelter or homelessness-related facilities (like tents for homeless), nor does it focus on transitional, incremental, social, market, urban, or rural classifications specifically. Instead, it focuses primarily on essential service provision tied to living conditions.",True,False,False,False,False,False,False,False
EVALUATION OF THE EU FUNDED HOUSING RECONSTRUCTION PROGRAMMES IN SRI LANKA IMPLEMENTED BY UN HABITAT (AUP 2010 AND AUP 2012) Performance and Impact evaluation (including randomised sampling) in three missions:   -Final Evaluation of AUP-2010  -Mid-term Evaluation of AUP-2012  -Final Evaluation of AUP-2012    Beyond conventional evaluation reporting this assignment requires the Consultant to provide capacity building in line with the recomendations.,16040,True,False,False,False,False,False,True,False,"The text describes evaluations of EU-funded housing reconstruction programs in Sri Lanka, implemented by UN Habitat under Action Plans 2010 and 2012. These evaluations cover both final and mid-term assessments across three missions. The program focuses on low-cost housing development.","The text explicitly mentions 'housing reconstruction,' which involves construction activities related to housing. It also refers to 'low-cost housing,' aligning with the concept of affordable or social housing. There is no mention of homelessness, transitional shelters, incremental improvements, market-rate housing, urban-specific, or rural-specific locations in this context.",True,False,False,False,True,False,False,False
SHINING HOPE FOR COMMUNITIES Programme: YCABA. Description: To support integrated early childhood development services in two large informal settlements within Nairobi.,11240,False,False,False,False,False,False,True,False,The SHINING HOPE FOR COMMUNITIES programme (YCABA) aims to support integrated early childhood development services in two large informal settlements in Nairobi.,"The text describes a programme focused on early childhood education and development within informal settlements in an urban setting (Nairobi). There is no explicit mention of housing, homelessness, transitional shelters, incremental housing improvements, social housing initiatives, market-rate housing activities, or specific rural activities. The primary focus is on educational services rather than the provision, improvement, or support of housing directly.",False,False,False,False,False,False,True,False
"CREATING A CULTURE OF ENVIRONMENTAL CITIZENSHIP IN THE TEHUACAN-CUICATLAN BIOSPHERE RESERVE. The Tehuacan-Cuicatlan Biosphere Reserve (TCBR) has a wealth of unique biophysical and cultural characteristics. The area is home to more than 130 species of fauna such as jaguars, green macaws and tapirs and 10% of the Mexican vascular flora. The TCBR is threatened by human –wildlife conflict, poaching, unsustainable use of natural resources, inadequate management of solid waste, and urban development. These anthropogenic factors have also taken a toll on the cultural identity of the more than 8 indigenous groups that live in the area. The goal of this project is to develop the awareness of the community of the Canada Oaxaquena buffer zone about the importance of conserving their natural resources and making informed management decisions. Through this grant, CONBIODES will: 1) deliver an inquiry-based approach training program to 8 elementary school teachers and 80 school children, as a way to develop their critical-thinking, communication and research skills and enhance their ability to identify, plan, structure and resolve environmental problems affecting their communities, 2) follow up with teachers and students on the implementation of their environmental and education plans, 3) implement an environmental education and species identification training workshop for 10 local youth, and 4) implement multiple environmental education activities including talks, broadcasting of environmental documentaries and installation of wildlife photography exhibitions in each community.",41030,False,False,False,False,False,False,False,True,"The project aims to foster environmental citizenship among communities in the Tehuacan-Cuicatlan Biosphere Reserve by enhancing awareness and skills related to conserving natural resources. The activities include training programs for teachers, students, and local youth focusing on critical thinking and environmental problem-solving, as well as implementing various educational activities like talks and exhibitions.","The text does not explicitly mention any direct involvement with housing or shelter-related activities such as construction, upgrading, or provision of housing services. Instead, it focuses on environmental education within the context of biodiversity conservation in a specific biosphere reserve area. Here's an analysis of each class:
- Housing: No explicit mention of housing provision, improvement, or policy.
- Homelessness: No reference to tents, encampments, or shelters for the homeless.
- Transitional: No indication of temporary housing related to crises/disasters/emergencies or refugee situations.
- Incremental: Lacks specifics on slum upgrading, neighborhood integration, or housing improvements/repairs.
- Social: Does not address community land trusts, cooperative housing, or affordable housing initiatives.
- Market: There is no mention of home rental, mortgages, rent-to-own arrangements, or market-rate housing activities.
- Urban: Although urban development is mentioned as a threat, there's no specific activity targeting urban areas for housing purposes.
- Rural: The project occurs within a rural biosphere reserve and involves local communities, which may include rural settings. However, the focus remains on environmental education rather than housing activities specifically.",False,False,False,False,False,False,False,True
DIRECTIVES NATIONALES POUR LE LOGEMENT RURAL,74020,True,False,False,False,False,False,False,True,"The directives focus on national strategies for rural housing, particularly in preparation for multi-hazard responses.","The text explicitly mentions 'national directives' related to 'rural housing,' indicating a focus on rural locations. The context of 'multi-hazard response preparedness' suggests activities that may include upgrading inadequate housing or providing technical assistance to enhance resilience against hazards, aligning with the broader definition of housing-related activities.",True,False,False,False,False,False,False,True
