text,sector_code,Housing DK,Homelessness DK,Transitional DK,Incremental DK,Social DK,Market DK,Urban DK,Rural DK,summary AI,reasoning AI,Housing AI,Homelessness AI,Transitional AI,Incremental AI,Social AI,Market AI,Urban AI,Rural AI
AFFORDABLE HOUSING PROJECT (LISP III) The objective of the project is to improve significantly the living conditions of low and lower-middle income population by providing wider access to affordable and improved quality housing.,14020,True,False,False,False,True,False,False,False,"The Affordable Housing Project aims to enhance the living conditions for low and lower-middle income populations by increasing access to affordable, high-quality housing.","The text explicitly mentions 'affordable' and 'housing', which directly aligns with the class definitions. Although it also refers to water supply and sanitation, these services are part of upgrading inadequate housing as per the expanded definition of the housing sector. The primary focus is on affordable housing provision for specific income groups.",True,False,False,False,True,False,False,False
"PROMOTION OF BEEKEEPING ACTIVITY IN THE BUFFER ZONE OF THE PUCA WILDLIFE REFUGE To extend Forest Service efforts to improve forest policies and practices internationally, address climate change, conserve and protect critical global forest environments and resources, and improve the lives of forest-dependent peoples by awarding grants to and entering into cooperative agreements with nonprofit organizations, multilateral organizations, and other individuals, organizations, institutions, and governments engaged in forest conservation and management.",41030,False,False,False,False,False,False,False,False,"The text describes a promotion of beekeeping activity within the buffer zone of the Puca Wildlife Refuge. The initiative is part of efforts by the Forest Service to improve forest policies internationally, address climate change, conserve critical global forest environments and resources, and enhance the lives of forest-dependent peoples through grants and cooperative agreements with various entities engaged in forest conservation and management.","The text focuses on biodiversity within a wildlife refuge area and does not mention any activities related directly to housing or shelter. It emphasizes beekeeping, which is an agricultural activity, rather than human habitation or living conditions. Consequently, there are no explicit references to the provision of housing, homelessness shelters, transitional housing due to crises, incremental housing improvements, social housing programs, market-rate housing initiatives, or specific urban/rural development activities within this text.",False,False,False,False,False,False,False,False
CLIMATE CHANGE RESILIENCE - EMERGENCY SHELTERS This Activity aims to strengthen Tokelau's resilience to the impacts of climate change through the design and construction of climate resilient emergency shelters.,43060,False,False,True,False,False,False,False,False,"The activity focuses on strengthening Tokelau's resilience to climate change by designing and constructing climate-resilient emergency shelters, falling under the sector of disaster risk reduction.",The text describes the construction of emergency shelters aimed at addressing the impacts of climate change. This aligns with the 'Transitional' class because it involves housing provided due to crises/disasters/emergencies. It also matches the 'Housing' class as it includes the provision and construction of shelter in emergencies.,True,False,True,False,False,False,False,False
MULTISECTORAL SUPPORT TO ENHANCE INTEGRATION OF UKRAINIAN AND THIRD COUNTRY NATIONALS IN POLAND 1) Temporary shelter and non-food relief supplies (including winter relief supplies)(2) Psychological and emotional care for vulnerable groups,93010,False,False,True,False,False,False,False,False,"The activities described focus on providing temporary shelters and non-food relief to Ukrainian nationals and third-country nationals, along with psychological and emotional support. This is aimed at enhancing their integration in Poland.","The text explicitly mentions the provision of 'temporary shelter,' which aligns with transitional housing as it involves housing provided due to crises or emergencies for displaced persons. Additionally, although not directly stated, the context implies this is specifically for refugees/asylum seekers, further supporting the classification under transitional activities. The inclusion of psychological and emotional care indicates a holistic approach but does not expand into other housing-specific sectors such as incremental, social, or market.",False,False,True,False,False,False,False,False
"SUPPORT FOR VICTIMS OF HUMAN TRAFFICKING TO RECEIVE PSYCHOSOCIAL ASSISTANCE Support victims of human trafficking to receive individually-tailored, victim-centred psychosocial support by means of capacitating NGO-run shelters for victims of human trafficking.",12340,False,False,True,False,False,False,False,False,"The text describes a program that provides psychosocial assistance to victims of human trafficking through non-governmental organization (NGO) run shelters, focusing on individualized and victim-centered support.","The primary focus of the activity is providing psychosocial support within NGO-run shelters for human trafficking victims. While it mentions 'shelters,' these are not described in terms directly related to housing provision or homelessness services such as tents, encampments, or homeless shelters. The context here is more about crisis intervention and care rather than traditional housing solutions or homelessness alleviation. Therefore, it does not match the definitions provided for any of the classes under housing sector activities.",False,False,False,False,False,False,False,False
"F.A: STRENGTHENING YOUTH VOICE FOR CIVIC ACTION The young people in Uganda have the know-how, passion, drive, and dynamism to provoke significant change around them. Yet, they are rarely included in civic dialogue, poorly represented in political spaces, and all too often sidelined from decision making. The civic and political participation of Ugandan youth is hindered by lack of political will, mistrusts between youth and duty bearers and socio-economic constraints such as unemployment. The overall objective is to contribute to a peaceful Ugandan society where young men and women actively contribute to transformation of conflicts, maintenance of peace, and socio-economic development of their communities. The expected result is improved capacity of youth to lead actions against the root causes of conflict and violence in their communities. Furthermore, the capacity of networks and youth-led organisations is strengthened to participate in decision making and influence policy discourse. The project also aims to enhance capacity of local duty bearers in state and non-state institutions to engage actively with the youth and play a more active role in enabling youth aspirations.      Right-holders/beneficiaries: 10,060 youth (50% M and 50% F) and indirectly 20, 000 young people between 15 and 30 years, including young women, refugee youth, youth with disabilities, youth in schools, youth out of school, youth in grassroot organizations and youth in slum areas.Duty bearers: Local government technical and political leaders, teachers, members of parliament, leaders in CSOs, parents, religious and cultural leaders, women leaders and private sector. Implementing partner: Uganda Muslim Youth Development Forum (UMYDF)",15220,False,False,False,False,False,False,False,False,The project aims to empower Ugandan youth by enhancing their civic participation and capacity for peace-building and socio-economic development. It focuses on engaging young people in decision-making processes and fostering cooperation between them and local duty bearers.,"1. Housing: The text does not explicitly mention any activities related to the provision or improvement of housing, shelter, services, construction, policy, technical assistance, or finance for housing.
2. Homelessness: There is no reference to tents, encampments, or shelters specifically for the homeless.
3. Transitional: There are no mentions of housing provided due to crises/disasters/emergencies, refugee shelters, camps, or temporary supportive housing.
4. Incremental: The project does not explicitly address housing sites, services, technical assistance, slum upgrading, improvements/repairs, or neighborhood integration.
5. Social: While the project includes youth from various socio-economic backgrounds (e.g., in schools, out of school, slums), it does not specifically describe community land trusts, cooperative housing, public housing, affordable housing, or low-cost housing initiatives.
6. Market: The text does not mention home-rental, mortgages, rent-to-own housing, or market-rate housing activities.
7. Urban: There is a reference to youth in slum areas, indicating some urban context involvement.
8. Rural: While the project includes rural beneficiaries indirectly through its wide reach of young people, there are no specific activities explicitly described for rural settings.",False,False,False,False,False,False,True,False
"IMPROVING THE SEXUAL AND REPRODUCTIVE HEALTH OF WOMEN IN SANTA ROSA DE COPÁN. Título completo del proyecto: Mejora de la salud sexual y reproductiva de las mujeres en Santa Rosa de Copán. :: Este proyecto se centra en la mejora de infraestructuras del Hogar maternal, una casa refugio que acoge a mujeres embarazadas en las semanas previas al parto y tras él, a mujeres que habiendo recibido el alta, no pueden llevar a sus hijos-as a casa por estar ingresados-as.Las usuarias del Hogar, son mayoritariamente mujeres campesinas que viven lejos de la ciudad, que se acercan a la ciudad, en ocasiones a pie desde largas distancias con antelación al parto. Tras la visita médica, si el Hospital le recomienda ingresar en el Hogar deben hacerlo o quedarse en la ciudad. Con anterioridad a la existencia del Hogar, las mujeres vagaban por la ciudad, sin cobijo ni protección, lo que daba lugar incluso a asaltos y muertes de madres y criaturas por la falta de atención previa al parto.",12230,False,False,True,False,False,False,True,True,"The project aims to improve the sexual and reproductive health of women in Santa Rosa de Copán by enhancing the infrastructures of a maternal home, which provides shelter for pregnant women before and after childbirth when they cannot return home due to their children's hospitalization. This initiative specifically addresses the needs of rural campesina women who travel from distant areas into the city for medical care.","The text describes improvements in infrastructure related to a maternal home, which is part of healthcare provision rather than housing per se. While it does address a form of shelter (a house refuge), it does not focus on traditional housing elements like construction or urban development. It involves healthcare services for women and children rather than addressing homelessness or transitional housing needs specifically due to crises/disasters/emergencies. There's no indication of incremental upgrades typical in the housing sector, nor is there a discussion about social or market-driven housing initiatives. The activities are centered around basic health infrastructure improvements specific to rural locations.",False,False,False,False,False,False,False,True
"IMPROVING ENERGY EFFICIENCY IN THE BUILDING SECTOR THROUGH THE USE OF RENEWABLE RAW MATERIALS FROM AGROFORESTRY SYSTEMS The project has two main objectives: (a) increasing energy efficiency in the housing sector and (b) providing a local source of sustainable building and insulation materials to substitute fossil-based materials and wood imports. The main target groups of the project are manufacturers, construction companies, and farmers. Through the cooperation with wood processing companies in Uzbekistan, long-term impulses for the sustainable development of the timber construction sector are being set in the local business environment. Key stakeholders as well as a broader audience will be reached through training and e-learning modules for vocational and higher education and by constructing a model house. The project activities are organized into three threads. The first one focuses on analyzing the current situation and capacities of the wood processing industry and how to improve it. In the second thread we design a building system based on local materials and construct an affordable model house, bearing in mind contemporary needs for climate-adaptive architecture, local building traditions as well as challenges related to the use of renewable energies. The third thematic thread of the project focuses on education and developing e-learning materials on the use of locally available renewable resources (e.g. from poplars and other fast-growing wood species) for innovative building systems in Uzbekistan.",23183,True,False,False,False,False,False,False,False,"The project aims to improve energy efficiency in the housing sector by utilizing sustainable building materials sourced from agroforestry systems, specifically targeting manufacturers, construction companies, and farmers. It involves analyzing wood processing capacities, designing a model house with local materials that meet climate-adaptive architecture needs, and developing educational resources on renewable resource utilization.","The project explicitly mentions the objective of increasing energy efficiency in the housing sector by providing sustainable building materials. This aligns directly with the 'Housing' class definition related to upgrading inadequate housing with basic services like energy management. The activities include constructing a model house, which further supports this classification. There is no explicit mention of homelessness shelters or temporary housing solutions that would align it with 'Homelessness' or 'Transitional.' Similarly, there's no specific focus on incremental improvements such as slum upgrades or neighborhood integration that fits the 'Incremental' class. The project does not discuss community land trusts, cooperative housing, or public housing, ruling out a match with the 'Social' category. It also avoids topics related to home-rental markets, mortgages, or rent-to-own housing schemes associated with the 'Market' class. While education and training are involved, there is no explicit mention of urban or rural specificity in locations, making it less clear for 'Urban' or 'Rural' classifications. The primary focus remains on energy efficiency within housing through sustainable practices.",True,False,False,False,False,False,False,False
"MAINTENANCE OF THE DISPLACEMENT TRACKING MATRIX EMERGENCY EVENT TRACKING, IMPLEMENTATION OF A COMPREHENSIVE EMERGENCY RESPONSE PROGRAM. Maintenance of the Displacement Tracking Matrix Emergency Event Tracking, Implementation of a comprehensive Emergency Response Program, focusing on the provision of emergency Non-Food Items kits and shelter solutions as well as emergency health response",72010,False,False,True,False,False,False,False,False,"The activities described involve maintaining a Displacement Tracking Matrix and tracking emergency events. The primary objective is to implement an Emergency Response Program that includes the provision of emergency Non-Food Items kits, shelter solutions, and emergency health responses.","The text explicitly mentions 'shelter solutions' in the context of an emergency response program, which aligns with the housing sector's definition of providing temporary supportive housing or transitional housing during crises/disasters/emergencies. The mention of maintaining a Displacement Tracking Matrix and tracking emergencies supports this classification as it involves organizing responses to displacement situations that require immediate shelter. There is no specific reference to homelessness shelters, incremental upgrades, social housing models, market mechanisms, urban or rural distinctions beyond the emergency context.",False,False,True,False,False,False,False,False
"GAZA  - WORLD HEALTH ORGANIZATION INTERAGENCY FLASH APPEAL - 2023/GAZA - APPEL ÉCLAIR INTERINSTITUTIONS DE L'ORGANISATION MONDIALE DE LA SANTÉ - 2023 October 2023 -  the Office for the Coordination of Humanitarian Affairs (OCHA) issued a three-month interagency Flash Appeal for USD 294 million to address the most urgent needs of affected populations in West Bank and Gaza, and neighboring countries, including Egypt and Lebanon, including food, shelter, emergency health assistance, water sanitation and hygiene, protection services and other life-saving humanitarian assistance.With GAC's support, the World Health Organization (WHO) will respond to immediate health needs in West Bank and Gaza, and neighboring countries, including Egypt and Lebanon. This project is expected to help meet the health and nutrition needs of up to 600,000 people. Project activities include: 1) treating the wounded, trauma-affected and others in need of heath care, prioritizing emergency medical services people with disabilities, older persons, children and other vulnerable groups, 2) providing life-saving sexual and reproductive health services, including prenatal care, and 3) coordinating the health cluster response to emergency health needs. / Octobre 2023 - Le Bureau de la coordination des affaires humanitaires (OCHA) a lancé un appel éclair interinstitutions de trois mois pour un montant de 294 millions USD afin de répondre aux besoins les plus urgents des populations touchées en Cisjordanie et à Gaza, ainsi que dans les pays voisins, notamment l'Égypte et le Liban, notamment en matière de nourriture, d'abris, d'aide sanitaire d'urgence, d'eau, d'assainissement et d'hygiène, de services de protection et d'autres formes d'aide humanitaire vitale.Avec le soutien du GAC, l'Organisation mondiale de la santé (OMS) répondra aux besoins immédiats en matière de santé en Cisjordanie et à Gaza, ainsi que dans les pays voisins, notamment l'Égypte et le Liban. Ce projet devrait permettre de répondre aux besoins sanitaires et nutritionnels de 600 000 personnes. Les activités du projet comprennent 1) le traitement des blessés, des personnes ayant subi un traumatisme et des autres personnes ayant besoin de soins de santé, en accordant la priorité aux services médicaux d'urgence, aux personnes handicapées, aux personnes âgées, aux enfants et aux autres groupes vulnérables , 2) la fourniture de services de santé sexuelle et génésique vitaux, y compris les soins prénataux , et 3) la coordination de la réponse du groupe de santé aux besoins sanitaires d'urgence.",72010,True,False,True,False,False,False,False,False,"The text describes a humanitarian initiative by the World Health Organization (WHO), supported by GAC, in response to urgent needs in Gaza, West Bank, Egypt, and Lebanon. The project aims to address health and nutrition requirements for up to 600,000 people through providing emergency medical services, sexual and reproductive health services including prenatal care, and coordination of health cluster responses.","The text does not mention the provision or improvement of housing directly; rather, it focuses on healthcare and related humanitarian services. While 'shelter' is mentioned in the broader context of an interagency Flash Appeal by OCHA for multiple urgent needs, it does not detail specific activities involving housing construction, upgrading, or policy. The description lacks explicit references to transitional housing, incremental improvements, social housing projects, market-based initiatives, urban-specific actions, or rural-specific locations.",False,False,False,False,False,False,False,False
Climate change adaptation in vulnerable coastal cities and ecosystems of the Uruguay River URBAN DEVELOPMENT AND MANAGEMENT Reduce vulnerability conditions and contribute to build climate change and variability resilience in vulnerable coastal communities and ecosystems of the lower Uruguay river  including adaptation measures based on communities and ecosystems  while focusing and streamlining human rights  gender and generations perspectives,43030,False,False,False,False,False,False,True,False,"The text describes activities aimed at reducing vulnerability and building resilience to climate change in vulnerable coastal communities and ecosystems along the lower Uruguay River. This includes adaptation measures that consider community and ecosystem needs, with a focus on human rights, gender, and generational perspectives.","The description explicitly mentions 'urban development and management' and focuses on activities within specific urban locations, namely the coastal cities of the Uruguay River. The emphasis is on reducing vulnerability and building resilience against climate change in these areas, which aligns with activities typically associated with urban planning and development. Therefore, it matches the 'Urban' classification. There is no explicit mention of housing provision, homelessness solutions, transitional or incremental housing measures, social or market housing specifics, nor any indication that the focus is on rural areas.",False,False,False,False,False,False,True,False
"Project title: PIPS V - Providing Integrated Protection Services in Mardin, Diyarbakir and Istanbul, Sector: Food security and livelihoods Protection Shelter and settlements WASH, Subsector: N/A, Execution Country: Türkiye, Partner Name: GAC-DE",72010,True,False,True,False,False,False,True,False,"The project 'PIPS V - Providing Integrated Protection Services' in Mardin, Diyarbakir, and Istanbul focuses on protection shelter and settlements as part of the broader sectors of food security, livelihoods, water, sanitation, and hygiene (WASH), under material relief assistance. The execution partner is GAC-DE.","The text describes 'protection shelter and settlements' which implies activities related to housing during emergencies or crises, aligning with transitional housing needs due to the nature of protection services. There is no explicit mention of homelessness shelters, tents for the homeless, encampments, or urban/rural distinctions. The context of providing integrated services in specific locations like Mardin, Diyarbakir, and Istanbul suggests urban activities but does not explicitly describe them as such. No details are provided that would directly indicate incremental housing improvements, social housing models, market-based housing solutions, or purely rural focus.",False,False,True,False,False,False,True,False
SERVICES.MEETINGS / TRAINING APW for logistics and accommodation services.,13040,False,False,False,False,False,False,False,False,"The text describes meetings or training activities focused on logistics and accommodation services within the sector of STD control, which includes efforts related to HIV/AIDS.","The description provided does not mention any specific housing-related activities such as provision of shelter, construction of housing, upgrading housing conditions, or other explicit definitions associated with housing classes. The focus is on training for logistics and accommodation services within the context of STD control including HIV/AIDS, which does not directly correlate with any of the classes listed under the housing sector.",False,False,False,False,False,False,False,False
"CARE INTERNATIONAL UK Primary goal (Comic Relief): Slum dwellers. Related issues (Comic Relief): Water and sanitation. Summary: Residents of informal settlements in Lusaka suffer from inadequate garbage disposal services. Littering, dumping and burning of waste results in disease, water pollution, contamination of land and hazardous blockage of drainage systems. The project will test new approaches to fee collection for garbage collection services in order to find ways to improve solid waste management systems and make them sustainable. Improved services are expected to lead to secure livelihoods for waste collectors, stronger collaboration between community-based organisations, better environmental conditions, an improved quality of life for residents, and options for replication in other urban settlement in Zambia. The government of the UK (DfID) funded 50 percent of this grant - this share is excluded to avoid double counting in the DAC statistics. Full grant commitment: GBP 958.155 thousand.",14030,False,False,False,True,False,False,True,False,"The project aims to improve waste management services for residents of informal settlements in Lusaka, focusing on fee collection systems for garbage collection. The objectives include reducing disease and environmental hazards caused by inadequate waste disposal, improving livelihoods for waste collectors, enhancing community collaboration, bettering environmental conditions, and potentially replicating successful strategies in other urban areas.","The text describes activities related to improving basic services (solid waste management) in informal settlements. This aligns with the 'Housing' category as it involves upgrading inadequate living conditions by addressing sanitation issues. It also falls under 'Urban' because the project targets specific urban locations, namely informal settlements in Lusaka.",True,False,False,False,False,False,True,False
UNICEF ALL FOR CHILDREN Programme: Education. Description: Equity in Education: An Approach of Holistic Child Development in Slum Areas in Dhaka City,11240,False,False,False,False,False,False,True,False,The UNICEF ALL FOR CHILDREN Programme focuses on equity in early childhood education as part of a holistic child development approach specifically targeting slum areas in Dhaka City.,"The text explicitly mentions 'slum areas' which aligns with the definition of incremental, as it involves neighborhood integration and improvements. Furthermore, since this is occurring in Dhaka City, an urban area, it also fits within the Urban classification. The primary focus on education does not specifically mention housing activities; therefore, other classes such as Housing, Homelessness, Transitional, Social, Market, or Rural do not match.",False,False,False,True,False,False,True,False
"The Leopard Haiti Fund seeks to invest in small and medium sized enterprises in Haiti in the sectors of food processing, renewable energy, housing and tourism. The fund will create value in the country by providing capital to the portfolio companies, as w",32130,True,False,False,False,False,False,False,False,"The Leopard Haiti Fund aims to invest in small and medium-sized enterprises in Haiti across various sectors including food processing, renewable energy, housing, and tourism. The fund's primary objective is to create value by providing capital to these portfolio companies.","The text mentions that the fund will be investing specifically in the 'housing' sector among others (food processing, renewable energy, and tourism). However, it does not provide details on how this investment relates to housing activities such as construction, shelter provision, or upgrading. Therefore, while there is a mention of the housing sector, the description lacks explicit alignment with specific activities under the expanded definition of 'Housing'. None of the other classes (Homelessness, Transitional, Incremental, Social, Market, Urban, Rural) are explicitly mentioned or implied in terms of their definitions.",True,False,False,False,False,False,False,False
SUSTAINABLE DEVELOPMENT IN POOR RURAL AREAS,11120,False,False,False,False,False,False,False,True,"The activity focuses on sustainable development in poor rural areas, specifically within the education sector. It includes the establishment or improvement of educational facilities and provision of training.","The text describes activities centered around education in rural settings. There is no explicit mention of housing, homelessness, transitional shelters, incremental housing services, social housing forms like cooperative or public housing, market-related activities such as home rental or mortgages, urban locations, or activities directly related to the housing sector. The focus is on educational facilities and training rather than any form of shelter or housing provision.",False,False,False,False,False,False,False,False
"JORDAN - CULTURAL HERITAGE, TOURISM & URBAN DEVELOPMENT",41040,False,False,False,False,False,False,True,False,The activities described involve site preservation related to cultural heritage and urban development in Jordan.,"The text mentions 'site preservation' within the context of cultural heritage, tourism, and urban development. This aligns with aspects of urban development but does not explicitly mention housing or any specific class directly tied to providing housing services or facilities. Since site preservation is more aligned with maintaining historical or cultural sites rather than directly addressing housing needs, it doesn't fit into the Housing class. There is no explicit reference to homelessness, transitional shelters, incremental housing improvements, social housing initiatives, market-rate developments, or distinctions between urban and rural areas in terms of specific activities related to these classifications.",False,False,False,False,False,False,True,False
THIRD TAMIL NADU URBAN DEVELOPMENT PROJECT (TNUDP III),15112,False,False,False,False,False,False,True,False,"The Third Tamil Nadu Urban Development Project (TNUDP III) focuses on decentralization and supporting subnational governments. The project aims at urban development, likely involving improvements in infrastructure and public services within urban areas of Tamil Nadu.","The text describes the TNUDP III as an 'Urban Development Project,' which directly aligns with activities related to urban development. This indicates involvement in planning, constructing, or upgrading urban infrastructure, thereby matching the 'Housing' class for its inclusion of urban development. The focus on 'decentralisation and support to subnational government' suggests efforts to enhance local governance structures within these urban areas, further supporting an urban context. There is no explicit mention of activities related to homelessness, transitional housing, incremental upgrades, social or market-rate housing, rural settings, or other specific classes.",True,False,False,False,False,False,True,False
METRO COLOMBO URBAN DEVELOPMENT PROJECT,43060,False,False,False,False,False,False,True,False,"The METRO COLOMBO URBAN DEVELOPMENT PROJECT focuses on urban development within the Colombo metropolitan area with an emphasis on disaster risk reduction. The primary objectives likely include enhancing infrastructure resilience, improving housing safety standards, and ensuring sustainable urban planning to mitigate risks from natural disasters.","The text mentions 'URBAN DEVELOPMENT' explicitly, which aligns directly with activities related to the 'Urban' class, as it pertains to specific urban locations. Additionally, since the project is focused within a metropolitan area (Colombo), this further supports its classification under 'Urban.' The mention of 'Disaster Risk Reduction' suggests an aspect that could be relevant to 'Housing,' given that disaster risk reduction often involves upgrading housing and infrastructure to withstand emergencies. However, without explicit references to specific housing-related activities beyond the context of urban development and disaster mitigation, it's not sufficient to categorize this project under 'Housing.' The other classes such as 'Homelessness,' 'Transitional,' 'Incremental,' 'Social,' 'Market,' or 'Rural' do not find explicit support in the text.",True,False,False,False,False,False,True,False
"PROGRAM TO SUPPORT DINAMA (DIRECCIÓN NACIONAL DE MEDIO AMBIENTE) The project is financed through a loan operation for US$5M, plus US$2M in counterpart funding, its duration is 5 years. The project will be executed by the Ministry of Housing, Land Use Planning and Environment (MVOTMA), under the responsibility of its Na",41010,False,False,False,False,False,False,True,False,The program supports DINAMA through a loan operation focusing on environmental policy and administrative management under MVOTMA. The project duration is 5 years with US$5M in financing and US$2M in counterpart funding.,"The text describes an initiative aimed at supporting the Dirección Nacional de Medio Ambiente (DINAMA) through financial means, focusing on environmental policy and administrative management. There are no explicit mentions of activities related to housing provision, homelessness, transitional shelters, incremental housing improvements, social or market housing types, urban or rural locations, nor specific actions within these defined classes.",False,False,False,False,False,False,False,False
IMPROVING AND UPGRADING SCIENCE AND EDUCATION INFRASTRUCTURE AND HOUSING FOR YOUNG RESEARCHERS,43010,True,False,False,False,False,False,False,False,"The activity involves improving and upgrading science and education infrastructure, as well as housing for young researchers. The primary objectives are to enhance the facilities available to young researchers in both educational and residential aspects.","The text mentions 'improving and upgrading science and education infrastructure,' which does not explicitly fall under any of the classes related to housing directly except where it intersects with 'housing.' Additionally, the mention of 'housing for young researchers' aligns with the provision of housing. However, there are no explicit references to homelessness, transitional, incremental, social, market, urban, or rural aspects as defined by the given classifications.",True,False,False,False,False,False,False,False
IMPROVING AND UPGRADING SCIENCE AND EDUCATION INFRASTRUCTURE AND HOUSING FOR YOUNG RESEARCHERS IN SERBIA,43010,True,False,False,False,False,False,False,False,"The text describes activities focused on improving and upgrading science, education infrastructure, and housing for young researchers in Serbia. The primary objectives include enhancing living conditions and providing suitable accommodations for this demographic.","The text explicitly mentions the provision of housing as part of the activities aimed at supporting young researchers. This directly aligns with the 'Housing' class due to the explicit mention of upgrading inadequate housing or constructing new housing facilities. There is no explicit mention of homelessness, transitional arrangements, incremental improvements like slum upgrades or neighborhood integration, social housing types such as cooperative or public housing, market-related activities such as home-rental or mortgages, or specific urban or rural locations being targeted.",True,False,False,False,False,False,False,False
"XINJIANG INTEGRATED URBAN DEVELOPMENT PROJECT The project will improve urban infrastructure facilities and the environment in the cities of Kelamayi and Kuitun in the Xinjiang Uygur Autonomous Region (XUAR), which will contribute to sustainable economic growth and improve the quality of life for about 340,000 urban residents in the two project cities.",14031,True,False,False,False,False,False,True,False,"The Xinjiang Integrated Urban Development Project aims to enhance urban infrastructure and environmental conditions in Kelamayi and Kuitun, part of the Xinjiang Uygur Autonomous Region. The focus is on improving sustainable economic growth and living quality for approximately 340,000 residents through improvements related to basic drinking water supply.","The text explicitly mentions 'urban development,' which aligns with the definition provided for the 'Urban' class. Additionally, it describes infrastructure improvement efforts in specific cities, indicating activities within an urban setting. The project involves enhancements such as better basic drinking water supply, tying into housing sector aspects like 'provision of basic services (safe water)' under the 'Housing' class. However, there are no explicit mentions of homelessness shelters or temporary crisis-related housing, which rules out 'Homelessness,' 'Transitional,' and other unrelated classes.",True,False,False,False,False,False,True,False
"PRÉVENTION ET LUTTE CONTRE LE DIABÈTE EN GUINÉE-BISSAU Par la sensibilisation, la prévention, le dépistage et le soin, faire diminuer le taux d'amputation et de mortalité des personnes diabétiques. Fournir des médicaments et du matériel médical adéquat et gratuit. Continuer la formation du personnel médical dans la prise en charge des personnes diabétiques. Assurer l'hébergement des enfants.",12220,False,False,False,False,False,False,False,False,"The activities described focus on the prevention and management of diabetes in Guinea-Bissau through awareness, prevention, screening, treatment, reducing amputation and mortality rates among diabetics, providing necessary medical supplies for free, continuing training for medical personnel, and ensuring accommodation for children.","The text describes efforts related to healthcare services targeting diabetes, specifically focusing on basic health care interventions such as education, medication provision, equipment supply, and medical staff training. It does not mention any activities directly linked to housing sectors, including the provision of shelter or housing-related upgrades.

- Housing: The text does not describe any provision of housing or upgrading inadequate housing.
- Homelessness: There is no mention of tents, encampments, or shelters for the homeless.
- Transitional: No reference is made to housing provided due to crises/disasters/emergencies, refugee shelters, or temporary supportive housing.
- Incremental: The text does not address housing sites, slum upgrading, or neighborhood integration.
- Social: There is no mention of community land trusts, cooperative housing, public housing, affordable housing, or low-cost housing.
- Market: No details are provided regarding home-rental, mortgages, rent-to-own housing, or market-rate housing.
- Urban: Specific urban locations are not mentioned.
- Rural: There is no explicit reference to activities in rural areas.",False,False,False,False,False,False,False,False
