text,sector_code,Housing DK,Homelessness DK,Transitional DK,Incremental DK,Social DK,Market DK,Urban DK,Rural DK,Housing AI,Homelessness AI,Transitional AI,Incremental AI,Social AI,Market AI,Urban AI,Rural AI,thoughts AI
"HUMANITARIAN AID AND FOOD ASSISTANCE Emergency Shelter, CCCM and Health support for the  Most Vulnerable Populations affected by Typhoon Haiyan (Yolanda)",72010,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,"Housing: The activity includes 'Emergency Shelter,' which aligns with the provision of emergency shelters under this class.
Homelessness: No explicit mention of tents for the homeless, encampments for the homeless, or homeless shelters, so it does not match this class.
Transitional: Emergency Shelter is directly related to transitional housing as it includes temporary supportive housing for displaced individuals after a disaster.
Incremental: The activity description does not mention aspects like slum upgrading or structural repairs that fit into incremental improvements, so it does not match this class.
Social: No explicit references to community land trusts, cooperative housing, or public housing are mentioned, thus it doesn't match the social category.
Market: There is no reference to market-rate housing or related financial products like mortgages or rent-to-own schemes, so it does not fit here.
Urban: The description does not specify urban locations; rather, it focuses on emergency response which can occur in any setting, thus it's not exclusively urban-focused.
Rural: Similar to the urban classification, there is no specific mention of rural locations making it a non-exclusive match."
"INDIAN INSTITUTE FOR HUMAN SETTLEMENTS to provide public health benefits and city-wide sanitation improvements for urban populations in Tamil Nadu by demonstrating innovations in two model urban locations, as well as enabling a state-wide scaling up",14032,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,"Housing: The text does not explicitly mention housing provision, construction, or related activities, so it does not match this class.
Homelessness: There is no explicit reference to providing tents for the homeless, encampments, or shelters, hence it does not fit this category.
Transitional: The text does not describe emergency shelters, refugee camps, or temporary supportive housing, therefore it is not a match.
Incremental: While sanitation improvements can indirectly affect incremental aspects like slum upgrading, there is no direct mention of housing sites or structural repairs, so it's not classified here.
Social: There are no references to community land trusts, cooperative housing, or public housing activities in the text.
Market: The project description does not mention home rental, mortgages, rent-to-own housing, or market-rate housing.
Urban: The activity is explicitly set in urban locations within Tamil Nadu and focuses on city-wide improvements, making it a match for this class.
Rural: Since the focus is specifically on urban areas, there are no activities mentioned that target rural locations."
"PUBLIC PRIVATE INFRASTRUCTURE ADVISORY FACILITY (PPIAF) - WATER SUPPLY AND SANITATION The Public-Private Infrastructure Advisory Facility (PPIAF) finances activities related to water, sanitation and hygiene in Africa through policy and transactions work. PPIAF is a multi-donor technical assistance facility, aimed at helping developing country governments improve the quality of their infrastructure through private sector involvement. PPIAFs mission is to help eliminate poverty and achieve sustainable development in developing countries by facilitating private sector involvement in infrastructure. The objectives of the PPIAF are to support the provision of drinking water and sanitation services as well as the adoption of hygiene practices through activities in urban areas, informal settlements and slums, and rural villages. Expected results are increased water and sanitation access and efficiency in African urban areas through the reform of sector structures, effective sector partnerships, and capacity building.",14020,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,"Housing: The text does not explicitly describe activities related to housing provision, shelter, or construction; it focuses on water and sanitation.
Homelessness: There is no mention of tents, encampments, or shelters specifically for the homeless.
Transitional: The description does not cover emergency shelters, refugee camps, or temporary supportive housing.
Incremental: While slum upgrading might indirectly relate to improving living conditions in informal settlements, the focus here is on water and sanitation services rather than direct housing upgrades or repairs.
Social: There's no explicit mention of community land trusts, cooperative housing, or public housing.
Market: The text does not address home-rental, mortgages, rent-to-own housing, or market-rate housing specifically.
Urban: Activities are described in urban areas and informal settlements, indicating a focus on these locations.
Rural: There is mention of activities in rural villages alongside urban settings."
C.P.S. - CARE PREVENTION AWARENESS: THE CONSTRUCTION OF A PATH TO PROTECT CHILDREN WITH THE NYAHURURU''S COMMUNITY Improving the quality of life of children in need of protection in the slums of Nyahururu and Kang''as towns. Improve the capacity of the community to ensure the stability of children in need of protection,16010,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,"Housing: The text mentions improving the quality of life in slums, which could relate to housing but does not explicitly describe activities like construction or upgrading of housing.
Homelessness: There is no mention of tents, encampments, or shelters specifically for homeless individuals.
Transitional: The description lacks reference to emergency or temporary supportive housing for refugees or displaced persons.
Incremental: The project involves slum areas and aims to improve the living conditions, aligning with incremental activities like slum upgrading.
Social: While it focuses on community efforts and child protection, there is no specific mention of cooperative housing, public housing, or community land trusts.
Market: There is no reference to market-related activities such as home rental or mortgages.
Urban: The project explicitly targets urban areas, namely the slums in Nyahururu town.
Rural: Although Nyahururu has rural aspects, the focus here is on urban slum improvement."
"SUPPORT TO THE INTERNATIONAL COMMITTEE OF THE RED CROSS IN THE CENTRAL AFRICAN REPUBLIC To respond to the humanitarian crisis in the Central African Republic (CAR) by providing refugees and IDPs from the Central African Republic with healthcare, food security, shelter and livelihoods programmes . This will help address the immediate humanita",72010,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,"Housing: The text mentions 'shelter' as part of the humanitarian response, indicating a direct connection to providing temporary housing or shelter solutions, fitting within the housing sector definition.
Homelessness: There is no specific mention of tents for the homeless, encampments, or shelters explicitly designed for homelessness; thus, it does not directly match this class.
Transitional: The context involves providing support to refugees and internally displaced persons (IDPs), which often requires transitional housing solutions like emergency shelters. This matches the transitional category definition.
Incremental: There is no explicit reference to activities such as housing sites, technical assistance in housing, slum upgrading, or structural repairs that define incremental interventions. Therefore, it does not match this class.
Social: The text does not mention community land trusts, cooperative housing, or public housing, which are necessary for classification under social housing.
Market: There is no indication of activities involving home-rental, mortgages, rent-to-own housing, or market-rate housing; thus, it doesn't fit within the market class.
Urban: The text does not specify that these activities are in specific urban locations. It generally mentions providing support to displaced persons without location specificity.
Rural: Similarly, there is no explicit mention of rural areas being targeted for these activities."
"HUMANITARIAN AID FOR KATHMANDU VALLEY POPULATION AFFECTED BY NEPAL EARTHQUAKES. La acción dará respuesta durante 6 meses a las necesidades más urgentes de 2.750 familias del distrito de Lalitpur en el Valle de Katmandú, afectadas por la situación de emergencia tras los dos terremotos producidos en Nepal el 25 de abril y 12 de mayo. En una primera fase, el primer mes el apoyo irá dirigido a ofrecer asistencia alimentaria (1.905 familias) y refugio inmediato (390 familias) a las familias más afectadas. En una segunda fase, durante los 5 meses siguientes, se ofrecerá refugio temporal a 2.750 familias que han perdido su vivienda a través del enfoque ?dinero por trabajo?. Transversalmente, durante los 6 meses de la acción, se trabajará el ámbito de protección con el establecimiento de 6 espacios seguros para mujeres y 6 espacios seguros para niños y niñas. Así mismo las distribuciones y el trabajo de recuperación serán liderados por grupos de mujeres.",72010,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,"Housing: The text mentions providing 'refugio inmediato' (immediate shelter) and 'refugio temporal' (temporary refuge), aligning with the provision of housing or emergency shelters.
Transitional: The use of a cash-for-work program for temporary refuge indicates transitional support, as it involves temporary supportive housing while families recover.
Homelessness: Although there's an implication of people losing homes due to earthquakes, there is no explicit mention of tents, encampments, or homeless shelters specifically for the homeless.
Incremental: No specific reference to slum upgrading, structural repairs, or neighborhood integration, so this does not apply.
Social: There is no mention of community land trusts, cooperative housing, or public housing initiatives.
Market: The project does not involve home rental, mortgages, rent-to-own schemes, or market-rate housing.
Urban: Although the activity takes place in Lalitpur, within the urban area of Kathmandu Valley, there is no explicit emphasis on urban-specific activities beyond location.
Rural: There are no activities described that focus specifically on rural areas."
"LATINO-AMERICAN SPECIFIC CALL FOR PROPOSALS: POZZOLANIC MATERIALS CHARACTERISATION AND ITS CONCRETE APPLICATIONS IN HOLGUIN REGION, CUBA. Caracterizar, normalizar y establecer la calidad de los yacimientos de puzolanas naturales de la Región de Holguín, Cuba, para su puesta en valor como materias primas puzolánicas utilizables en la elaboración de cementos para dar respuesta a la demanda de viviendas a los damnificados por los huracanes",32166,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,"Housing: The text mentions addressing the demand for housing for hurricane victims, which aligns with providing housing or shelter solutions. Therefore, it matches the 'Housing' class.
Homelessness: There is no mention of tents, encampments, or shelters specifically for the homeless, so this does not match the 'Homelessness' class.
Transitional: The project involves post-hurricane recovery, which might include transitional housing needs. However, there's no explicit mention of emergency or temporary shelters, so it doesn't clearly fit the 'Transitional' category.
Incremental: There is no specific reference to slum upgrading, structural repairs, or neighborhood integration, so this does not match the 'Incremental' class.
Social: The text does not describe community land trusts, cooperative housing, or public housing initiatives, so it doesn't fit the 'Social' category.
Market: There is no mention of home-rental, mortgages, rent-to-own housing, or market-rate housing, so this doesn't match the 'Market' class.
Urban: While Holguín could be considered urban, the text does not explicitly describe activities in specific urban locations, thus it doesn’t clearly fit the 'Urban' classification.
Rural: Similar to 'Urban', there is no explicit reference to rural areas or activities specific to them."
SYR L4S FOOD SHELTER DESTITUTE FAMILIES,72040,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,"Housing: The activity mentions 'shelter', but the primary focus is on food assistance, not housing provision or improvement. Therefore, it does not clearly match this class.
Homelessness: The description references 'shelter for destitute families,' which could imply sheltering homeless individuals; however, the main emphasis is on food rather than addressing homelessness directly.
Transitional: There is no indication of emergency shelters, refugee shelters, or temporary supportive housing being provided. Thus, it does not match this class.
Incremental: The text lacks references to housing sites, technical assistance for housing, slum upgrading, structural repairs, or neighborhood integration. This class does not apply.
Social: There is no mention of community land trusts, cooperative housing, or public housing initiatives. Therefore, it doesn't fit this classification.
Market: The activity does not involve home-rental, mortgages, rent-to-own housing, or market-rate housing services. Thus, it is not a match for the Market class.
Urban: There is no specific mention of activities taking place in an urban setting.
Rural: Similarly, there are no details indicating that the activities occur in a rural location."
"COLOMBIA - IMPROVING HYGIENE AND ACCESS TO SAFE WATER - ACTION AGAINST HUNGER 2015 / COLOMBIE - AMÉLIORER L'HYGIÈNE ET L'ACCÈS À L'EAU POTABLE - ACTIO March 2015 - Colombia continues to be plagued by a long-standing armed conflict. An estimated 5.7 million people are either displaced within the country or have sought refuge in Ecuador and Venezuela. Consequences of the conflict include forced displacement, limited mobility of people, goods and services, forced recruitment of children and young people by armed groups, as well as, sexual and gender-based violence. In 2014, 1.4 million people had limited access to basic and public services. 4.8 million people are in need of humanitarian assistance, including access to safe water, adequate sanitation and hygiene systems, health care services in rural areas, protection, as well as timely food assistance and nutritional support.   With DFATD's support, Action Against Hunger is addressing the basic water, sanitation and hygiene needs of 15,000 conflict-affected people in the department of NariÃ±o. Project activities include: (1) providing and rehabilitating water tanks and water filter systems for 1,800 households, (2) distributing 2,500 basic hygiene kits, (3) constructing, rehabilitating or repairing 4 collective basic sanitation systems, 120 household water supply systems and 120 latrines, (4) providing basic sanitation facilities for 540 crisis-affected people, and (5) training on basic hygiene practices and hygiene promotion for 11,250 crisis-affected people. / Mars 2015 - La Colombie continue d'être tourmentée par un conflit armé de longue date. On estime que 5,7 millions de personnes ont été déplacées à l'intérieur de leur pays ou se sont réfugiées en Équateur et au Venezuela. Parmi les conséquences de ce conflit : déplacement forcé, mobilité réduite des personnes, biens et services limités, recrutement forcé des enfants et des jeunes par des groupes armés, ainsi que violences sexuelles et fondées sur le genre. En 2014, 1,4 million de personnes avaient un accès limité aux services de base et aux services publics. En tout, 4,8 millions de personnes ont besoin d'une aide humanitaire, dont de l'eau potable, des systèmes d'assainissement et d'hygiène adéquats, des services de soins de santé dans les régions rurales, des services de protection, ainsi que de l'aide alimentaire rapide et de l'aide nutritionnelle.   Avec le soutien du MAECD, Action contre la faim répond aux besoins de base en eau, en assainissement et en hygiène de 15 000 personnes touchées par le conflit dans le département de NariÃ±o. Parmi les activités du projet : 1) octroi et remise en état de réservoirs d'eau et de systèmes de filtration de l'eau pour 1 800 ménages, 2) distribution de 2 500 trousses d'hygiènes de base, 3) construction, remise en état ou réparation de quatre systèmes d'assainissement collectif de base, de 120 systèmes domestiques d'approvisionnement en eau et de 120 latrines, 4) installation d'installations sanitaires de base pour 540 personnes touchées par le conflit, 5) séances de formation sur les pratiques d'hygiène de base et la promotion sur l'hygiène pour 1",72010,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"Housing: The text does not describe the provision of housing or shelter-related activities directly; it's focused on water, sanitation, and hygiene. Therefore, this class is not a match.
Homelessness: There are no descriptions of tents for homeless individuals, encampments, or shelters specifically designed for homelessness. Thus, this category does not apply.
Transitional: The text mentions activities in crisis-affected areas but does not specify temporary or emergency shelter solutions like refugee camps or shelters, so it's not a match.
Incremental: While some infrastructure improvements (such as water and sanitation systems) are mentioned, these do not directly align with slum upgrading or neighborhood integration typically associated with incremental housing. Therefore, this is not a clear match.
Social: The project does not describe community land trusts, cooperative housing, or public housing initiatives; thus, the social class does not apply here.
Market: There are no references to market-based activities like home-rental or mortgages in the description. Hence, this class is not applicable.
Urban: Although Colombia includes urban areas, the text specifies rural-focused interventions and doesn't explicitly refer to urban-specific activities, so it's not a match here.
Rural: The project activities are targeted at conflict-affected people in Nariño, which often involves rural regions. Therefore, this class is applicable."
EVALUATION OF THE EU FUNDED HOUSING RECONSTRUCTION PROGRAMMES IN SRI LANKA IMPLEMENTED BY UN HABITAT (AUP 2010 AND AUP 2012) Performance and Impact evaluation (including randomised sampling) in three missions:   -Final Evaluation of AUP-2010  -Mid-term Evaluation of AUP-2012  -Final Evaluation of AUP-2012    Beyond conventional evaluation reporting this assignment requires the Consultant to provide capacity building in line with the recomendations.,16040,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,"Housing: The text explicitly mentions 'housing reconstruction programs,' which aligns with the provision of housing, upgrading inadequate housing, and construction of housing.
Homelessness: There is no mention of tents, encampments, or shelters specifically for the homeless, so it does not match this class.
Transitional: The text does not describe emergency shelters, refugee shelters, camps, or temporary supportive housing, ruling out this classification.
Incremental: While reconstruction could involve structural repairs, there is no explicit mention of slum upgrading or neighborhood integration to classify it as incremental.
Social: There are no references to community land trusts, cooperative housing, or public housing, so it does not fit the social class.
Market: The text does not discuss home-rental, mortgages, rent-to-own housing, or market-rate housing, so it is not a match for this class.
Urban: Although Sri Lanka has urban areas, the activity description does not specify activities in specific urban locations.
Rural: Similar to Urban, there are no specific references to rural location activities."
SHINING HOPE FOR COMMUNITIES Programme: YCABA. Description: To support integrated early childhood development services in two large informal settlements within Nairobi.,11240,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,"Housing: The text mentions 'informal settlements,' which could relate to urban housing issues, but it does not explicitly describe activities related to the provision or improvement of housing itself.
Homelessness: There is no mention of providing shelters or solutions for homelessness, so this class does not apply.
Transitional: The project does not involve emergency shelters, refugee camps, or temporary supportive housing, hence it is not a match.
Incremental: While the project addresses needs within informal settlements, there's no direct reference to slum upgrading or structural repairs in the housing context.
Social: There's no mention of community land trusts, cooperative housing, or public housing initiatives, so this class does not apply.
Market: The text does not discuss activities related to home-rental, mortgages, rent-to-own housing, or market-rate housing.
Urban: The project is explicitly located in informal settlements within Nairobi, an urban area, making this a match.
Rural: Since the focus is on urban settlements in Nairobi, there is no mention of rural activities."
"CREATING A CULTURE OF ENVIRONMENTAL CITIZENSHIP IN THE TEHUACAN-CUICATLAN BIOSPHERE RESERVE. The Tehuacan-Cuicatlan Biosphere Reserve (TCBR) has a wealth of unique biophysical and cultural characteristics. The area is home to more than 130 species of fauna such as jaguars, green macaws and tapirs and 10% of the Mexican vascular flora. The TCBR is threatened by human –wildlife conflict, poaching, unsustainable use of natural resources, inadequate management of solid waste, and urban development. These anthropogenic factors have also taken a toll on the cultural identity of the more than 8 indigenous groups that live in the area. The goal of this project is to develop the awareness of the community of the Canada Oaxaquena buffer zone about the importance of conserving their natural resources and making informed management decisions. Through this grant, CONBIODES will: 1) deliver an inquiry-based approach training program to 8 elementary school teachers and 80 school children, as a way to develop their critical-thinking, communication and research skills and enhance their ability to identify, plan, structure and resolve environmental problems affecting their communities, 2) follow up with teachers and students on the implementation of their environmental and education plans, 3) implement an environmental education and species identification training workshop for 10 local youth, and 4) implement multiple environmental education activities including talks, broadcasting of environmental documentaries and installation of wildlife photography exhibitions in each community.",41030,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,"Housing: The text does not explicitly mention any housing-related activities, such as provision of shelter or housing policy. Therefore, it is not a match.
Homelessness: There is no mention of tents for the homeless, encampments, or homeless shelters in the description. Thus, it is not relevant to this category.
Transitional: The text does not describe emergency shelters, refugee camps, or temporary supportive housing. This class is not applicable.
Incremental: Slum upgrading, structural repairs, or neighborhood integration are not mentioned, so this classification does not match.
Social: Community land trusts, cooperative housing, or public housing are not part of the project description, making it irrelevant for this category.
Market: There is no reference to home-rental, mortgages, rent-to-own housing, or market-rate housing. Hence, it is not a fit.
Urban: Although urban development is mentioned as a threat in the area, the text does not explicitly describe activities in specific urban locations, thus this class does not apply.
Rural: The project takes place in the Tehuacan-Cuicatlan Biosphere Reserve, which implies rural settings. However, the focus is on biodiversity and community engagement rather than housing-related activities."
