text,sector_code,Housing DK,Homelessness DK,Transitional DK,Incremental DK,Social DK,Market DK,Urban DK,Rural DK,Housing AI,Homelessness AI,Transitional AI,Incremental AI,Social AI,Market AI,Urban AI,Rural AI,thoughts AI
"HUMANITARIAN AID AND FOOD ASSISTANCE Emergency Shelter, CCCM and Health support for the  Most Vulnerable Populations affected by Typhoon Haiyan (Yolanda)",72010,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,"Housing: The text mentions 'Emergency Shelter,' which aligns with the provision of temporary shelters in emergencies, fitting within the housing sector definition.
Homelessness: While emergency shelter is provided, there is no explicit mention of tents for the homeless or homelessness-specific facilities like encampments or shelters, so this classification does not apply.
Transitional: The activity involves 'Emergency Shelter' and CCCM which typically relate to transitional support for displaced individuals, such as temporary supportive housing.
Incremental: There's no indication of slum upgrading, structural repairs, or neighborhood integration activities, so this class is not a match.
Social: The project does not mention community land trusts, cooperative housing, or public housing, thus it doesn't fit the social category.
Market: No reference to home-rental, mortgages, rent-to-own housing, or market-rate housing indicates that this class isn’t applicable.
Urban: There is no explicit mention of specific urban locations where these activities take place; therefore, it does not match the urban classification.
Rural: Similarly, there are no references to specific rural locations involved in the project's activities, so this class also doesn't apply."
"INDIAN INSTITUTE FOR HUMAN SETTLEMENTS to provide public health benefits and city-wide sanitation improvements for urban populations in Tamil Nadu by demonstrating innovations in two model urban locations, as well as enabling a state-wide scaling up",14032,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,"Housing: The text does not explicitly mention any direct housing activities or provision, so it does not match this class.
Homelessness: There is no explicit mention of tents, encampments, or shelters for the homeless, so it does not fit this category.
Transitional: No reference to emergency shelters, refugee camps, or temporary supportive housing is made; thus, it does not match this class.
Incremental: The text focuses on sanitation rather than specific housing-related services like slum upgrading or neighborhood integration, so it is not a match.
Social: There's no mention of community land trusts, cooperative housing, or public housing initiatives in the description, hence it doesn't fit here.
Market: The project does not describe any activities related to home-rental, mortgages, rent-to-own housing, or market-rate housing, so this class is not applicable.
Urban: The activity explicitly mentions 'model urban locations,' which indicates that it involves specific urban areas and thus matches the Urban class.
Rural: There is no indication of rural activities in the description, so it does not match the Rural class."
"PUBLIC PRIVATE INFRASTRUCTURE ADVISORY FACILITY (PPIAF) - WATER SUPPLY AND SANITATION The Public-Private Infrastructure Advisory Facility (PPIAF) finances activities related to water, sanitation and hygiene in Africa through policy and transactions work. PPIAF is a multi-donor technical assistance facility, aimed at helping developing country governments improve the quality of their infrastructure through private sector involvement. PPIAFs mission is to help eliminate poverty and achieve sustainable development in developing countries by facilitating private sector involvement in infrastructure. The objectives of the PPIAF are to support the provision of drinking water and sanitation services as well as the adoption of hygiene practices through activities in urban areas, informal settlements and slums, and rural villages. Expected results are increased water and sanitation access and efficiency in African urban areas through the reform of sector structures, effective sector partnerships, and capacity building.",14020,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,"Housing: Not a match, as the text does not mention housing provision or related activities directly.
Homelessness: Not a match, as there is no reference to tents for the homeless or shelters specifically for the homeless.
Transitional: Not a match, since it doesn't discuss emergency shelters or temporary supportive housing.
Incremental: Not a match; the text does not mention slum upgrading or housing structural repairs explicitly.
Social: Not a match, as there is no reference to community land trusts, cooperative housing, or public housing.
Market: Not a match, since it doesn't discuss home-rental, mortgages, rent-to-own housing, or market-rate housing.
Urban: Matched, because the project explicitly targets activities in urban areas and informal settlements.
Rural: Matched, as the description includes targeting rural villages."
C.P.S. - CARE PREVENTION AWARENESS: THE CONSTRUCTION OF A PATH TO PROTECT CHILDREN WITH THE NYAHURURU''S COMMUNITY Improving the quality of life of children in need of protection in the slums of Nyahururu and Kang''as towns. Improve the capacity of the community to ensure the stability of children in need of protection,16010,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,"Housing: The text does not explicitly mention housing construction or shelter provision; it focuses on social protection rather than direct housing activities.
Homelessness: There is no explicit reference to homeless shelters or encampments for the homeless in the description.
Transitional: The project does not describe emergency, refugee, or temporary supportive housing, thus not fitting this category.
Incremental: Although it mentions improving life in slums, there's no specific mention of upgrading slum areas or providing housing services, so it doesn't fit precisely within incremental housing activities.
Social: The text describes a community-based initiative aimed at child protection and improving stability, which aligns with social protection efforts but lacks explicit mention of community land trusts, cooperative housing, or public housing.
Market: There is no reference to market-rate housing or related financial mechanisms like mortgages, rent-to-own housing, or home-rental activities.
Urban: The project is specifically located in the slums of Nyahururu and Kang'as towns, indicating urban settings.
Rural: While it mentions specific locations that could be considered rural outskirts, the primary focus seems to be on urban slum areas."
"SUPPORT TO THE INTERNATIONAL COMMITTEE OF THE RED CROSS IN THE CENTRAL AFRICAN REPUBLIC To respond to the humanitarian crisis in the Central African Republic (CAR) by providing refugees and IDPs from the Central African Republic with healthcare, food security, shelter and livelihoods programmes . This will help address the immediate humanita",72010,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,"Housing: The mention of 'shelter' suggests some form of housing support but lacks explicit details about provision or construction.
Homelessness: No specific reference is made to tents for the homeless, encampments, or homeless shelters.
Transitional: The context involves refugees and IDPs, indicating potential use of emergency shelters or temporary supportive housing, aligning with transitional activities.
Incremental: There's no mention of slum upgrading or neighborhood integration, so this doesn't fit.
Social: No reference to community land trusts, cooperative housing, or public housing is made.
Market: The description does not include home-rental, mortgages, rent-to-own housing, or market-rate housing.
Urban: There are no specific activities mentioned for urban locations.
Rural: Similarly, there's no mention of specific rural location activities."
"HUMANITARIAN AID FOR KATHMANDU VALLEY POPULATION AFFECTED BY NEPAL EARTHQUAKES. La acción dará respuesta durante 6 meses a las necesidades más urgentes de 2.750 familias del distrito de Lalitpur en el Valle de Katmandú, afectadas por la situación de emergencia tras los dos terremotos producidos en Nepal el 25 de abril y 12 de mayo. En una primera fase, el primer mes el apoyo irá dirigido a ofrecer asistencia alimentaria (1.905 familias) y refugio inmediato (390 familias) a las familias más afectadas. En una segunda fase, durante los 5 meses siguientes, se ofrecerá refugio temporal a 2.750 familias que han perdido su vivienda a través del enfoque ?dinero por trabajo?. Transversalmente, durante los 6 meses de la acción, se trabajará el ámbito de protección con el establecimiento de 6 espacios seguros para mujeres y 6 espacios seguros para niños y niñas. Así mismo las distribuciones y el trabajo de recuperación serán liderados por grupos de mujeres.",72010,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,"Housing: The description includes providing immediate refuges and offering temporary shelters, which falls under the provision of shelter during emergencies. Therefore, it matches with 'Transitional' due to emergency shelters and temporary housing.
Homelessness: There is no explicit mention of tents for the homeless, encampments, or homeless shelters, so this does not match.
Transitional: The project involves providing immediate refuge and temporary housing for earthquake-affected families, matching the definition of transitional housing as it includes emergency shelters and temporary supportive housing.
Incremental: There is no mention of slum upgrading, structural repairs, or neighborhood integration. Thus, it does not fit into this category.
Social: The project does not describe community land trusts, cooperative housing, or public housing initiatives, so this class is not applicable.
Market: There is no reference to home-rental, mortgages, rent-to-own housing, or market-rate housing. Therefore, it doesn't match with 'Market'.
Urban: The project takes place in Kathmandu Valley, which qualifies as a specific urban location. Thus, this class matches.
Rural: Although the action is focused on a valley, there's no mention of rural-specific activities beyond being part of an urban area (Kathmandu Valley), so it does not solely match 'Rural'."
"LATINO-AMERICAN SPECIFIC CALL FOR PROPOSALS: POZZOLANIC MATERIALS CHARACTERISATION AND ITS CONCRETE APPLICATIONS IN HOLGUIN REGION, CUBA. Caracterizar, normalizar y establecer la calidad de los yacimientos de puzolanas naturales de la Región de Holguín, Cuba, para su puesta en valor como materias primas puzolánicas utilizables en la elaboración de cementos para dar respuesta a la demanda de viviendas a los damnificados por los huracanes",32166,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,"Housing: The text explicitly mentions the aim of meeting housing demands for hurricane victims by using pozzolanic materials for cement production, aligning with activities related to construction and upgrading housing infrastructure.
Homelessness: There is no mention of tents or shelters specifically for homeless individuals.
Transitional: The project does not describe emergency shelters or temporary supportive housing explicitly.
Incremental: While the text involves improving building materials (cement), it doesn't directly relate to slum upgrading, structural repairs, or neighborhood integration.
Social: There is no reference to community land trusts, cooperative housing, or public housing projects.
Market: The description lacks any mention of home-rental, mortgages, or rent-to-own arrangements.
Urban: While the project is located in a specific region (Holguín), there's no explicit focus on urban activities per se.
Rural: Holguín could have rural elements but there's no explicit detail suggesting this activity targets rural locations specifically."
SYR L4S FOOD SHELTER DESTITUTE FAMILIES,72040,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,"Housing: The text mentions 'shelter,' which could imply a connection to housing. However, it primarily focuses on providing food rather than housing or shelter services directly related to the housing sector.
Homelessness: While the project involves assisting 'destitute families' in shelters, it does not explicitly mention tents, encampments, or homeless shelters as the primary focus is on food assistance.
Transitional: The text mentions 'shelter,' which could relate to emergency or temporary shelter. However, there's no specific reference to refugee camps or temporary supportive housing, and the main activity is food assistance.
Incremental: There is no mention of housing sites, services, technical assistance, slum upgrading, structural repairs, or neighborhood integration.
Social: The project does not explicitly describe community land trusts, cooperative housing, or public housing.
Market: No explicit reference to home-rental, mortgages, rent-to-own housing, or market-rate housing.
Urban: There is no specific mention of activities in urban locations.
Rural: Similarly, there's no specific mention of activities in rural locations."
"COLOMBIA - IMPROVING HYGIENE AND ACCESS TO SAFE WATER - ACTION AGAINST HUNGER 2015 / COLOMBIE - AMÉLIORER L'HYGIÈNE ET L'ACCÈS À L'EAU POTABLE - ACTIO March 2015 - Colombia continues to be plagued by a long-standing armed conflict. An estimated 5.7 million people are either displaced within the country or have sought refuge in Ecuador and Venezuela. Consequences of the conflict include forced displacement, limited mobility of people, goods and services, forced recruitment of children and young people by armed groups, as well as, sexual and gender-based violence. In 2014, 1.4 million people had limited access to basic and public services. 4.8 million people are in need of humanitarian assistance, including access to safe water, adequate sanitation and hygiene systems, health care services in rural areas, protection, as well as timely food assistance and nutritional support.   With DFATD's support, Action Against Hunger is addressing the basic water, sanitation and hygiene needs of 15,000 conflict-affected people in the department of NariÃ±o. Project activities include: (1) providing and rehabilitating water tanks and water filter systems for 1,800 households, (2) distributing 2,500 basic hygiene kits, (3) constructing, rehabilitating or repairing 4 collective basic sanitation systems, 120 household water supply systems and 120 latrines, (4) providing basic sanitation facilities for 540 crisis-affected people, and (5) training on basic hygiene practices and hygiene promotion for 11,250 crisis-affected people. / Mars 2015 - La Colombie continue d'être tourmentée par un conflit armé de longue date. On estime que 5,7 millions de personnes ont été déplacées à l'intérieur de leur pays ou se sont réfugiées en Équateur et au Venezuela. Parmi les conséquences de ce conflit : déplacement forcé, mobilité réduite des personnes, biens et services limités, recrutement forcé des enfants et des jeunes par des groupes armés, ainsi que violences sexuelles et fondées sur le genre. En 2014, 1,4 million de personnes avaient un accès limité aux services de base et aux services publics. En tout, 4,8 millions de personnes ont besoin d'une aide humanitaire, dont de l'eau potable, des systèmes d'assainissement et d'hygiène adéquats, des services de soins de santé dans les régions rurales, des services de protection, ainsi que de l'aide alimentaire rapide et de l'aide nutritionnelle.   Avec le soutien du MAECD, Action contre la faim répond aux besoins de base en eau, en assainissement et en hygiène de 15 000 personnes touchées par le conflit dans le département de NariÃ±o. Parmi les activités du projet : 1) octroi et remise en état de réservoirs d'eau et de systèmes de filtration de l'eau pour 1 800 ménages, 2) distribution de 2 500 trousses d'hygiènes de base, 3) construction, remise en état ou réparation de quatre systèmes d'assainissement collectif de base, de 120 systèmes domestiques d'approvisionnement en eau et de 120 latrines, 4) installation d'installations sanitaires de base pour 540 personnes touchées par le conflit, 5) séances de formation sur les pratiques d'hygiène de base et la promotion sur l'hygiène pour 1",72010,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"Housing: The text does not explicitly mention activities related to housing provision or improvement. Therefore, it does not match this class.
Homelessness: There is no explicit mention of tents, encampments, or shelters for the homeless in the description, so it doesn't fit this category.
Transitional: While the project involves providing facilities to crisis-affected people, there's no specific reference to emergency or temporary shelters, which means it does not match this class.
Incremental: The activities include construction and rehabilitation of sanitation systems. Although it borders on slum upgrading, the primary focus is on basic services rather than housing per se, so it does not clearly fit here.
Social: No mention of community land trusts, cooperative housing, or public housing was made in the text, thus this class isn't applicable.
Market: There are no references to home rental, mortgages, rent-to-own housing, or market-rate housing activities. This class is not a match.
Urban: The description does not specify whether the activities take place in an urban setting; it only mentions the department of Nariño without specifying the type of location (urban/rural). Therefore, this class doesn't apply.
Rural: Given that there are specific references to providing services in rural areas and mentioning 'rural regions' explicitly, this is a likely match for the classification."
EVALUATION OF THE EU FUNDED HOUSING RECONSTRUCTION PROGRAMMES IN SRI LANKA IMPLEMENTED BY UN HABITAT (AUP 2010 AND AUP 2012) Performance and Impact evaluation (including randomised sampling) in three missions:   -Final Evaluation of AUP-2010  -Mid-term Evaluation of AUP-2012  -Final Evaluation of AUP-2012    Beyond conventional evaluation reporting this assignment requires the Consultant to provide capacity building in line with the recomendations.,16040,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,"Housing: The text explicitly mentions 'housing reconstruction programs', which directly relates to construction and provision of housing.
Homelessness: There is no mention of tents for the homeless, encampments, or homeless shelters; hence, this class does not apply.
Transitional: No reference to emergency shelters, refugee shelters, camps, or temporary supportive housing is made, so this class is not applicable.
Incremental: While reconstruction could involve repairs, the text does not explicitly mention slum upgrading, neighborhood integration, or incremental improvements; therefore, it's a non-match.
Social: The description lacks any reference to community land trusts, cooperative housing, or public housing, making this class irrelevant.
Market: There is no mention of home-rental schemes, mortgages, rent-to-own housing, or market-rate housing activities, so this does not apply.
Urban: The text does not specify that the activities are limited to specific urban locations; hence, this category does not fit.
Rural: Similarly, there is no explicit mention of rural-specific activities in Sri Lanka; thus, it is not applicable."
SHINING HOPE FOR COMMUNITIES Programme: YCABA. Description: To support integrated early childhood development services in two large informal settlements within Nairobi.,11240,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,"Housing: The text does not mention housing provision, construction, upgrading, or policy directly, so it is not a match.
Homelessness: There is no explicit reference to tents for the homeless, encampments, or shelters, hence no match.
Transitional: No mention of emergency shelters, refugee shelters, camps, or temporary supportive housing makes this class inapplicable.
Incremental: The description lacks references to housing sites, slum upgrading, structural repairs, or neighborhood integration, so it does not match.
Social: There is no direct connection to community land trusts, cooperative housing, or public housing in the text, thus no match.
Market: The activity does not involve home-rental, mortgages, rent-to-own housing, or market-rate housing, making this class irrelevant.
Urban: The project takes place within large informal settlements in Nairobi, a specific urban location, matching this category.
Rural: There is no mention of rural locations in the description, so this class does not apply."
"CREATING A CULTURE OF ENVIRONMENTAL CITIZENSHIP IN THE TEHUACAN-CUICATLAN BIOSPHERE RESERVE. The Tehuacan-Cuicatlan Biosphere Reserve (TCBR) has a wealth of unique biophysical and cultural characteristics. The area is home to more than 130 species of fauna such as jaguars, green macaws and tapirs and 10% of the Mexican vascular flora. The TCBR is threatened by human –wildlife conflict, poaching, unsustainable use of natural resources, inadequate management of solid waste, and urban development. These anthropogenic factors have also taken a toll on the cultural identity of the more than 8 indigenous groups that live in the area. The goal of this project is to develop the awareness of the community of the Canada Oaxaquena buffer zone about the importance of conserving their natural resources and making informed management decisions. Through this grant, CONBIODES will: 1) deliver an inquiry-based approach training program to 8 elementary school teachers and 80 school children, as a way to develop their critical-thinking, communication and research skills and enhance their ability to identify, plan, structure and resolve environmental problems affecting their communities, 2) follow up with teachers and students on the implementation of their environmental and education plans, 3) implement an environmental education and species identification training workshop for 10 local youth, and 4) implement multiple environmental education activities including talks, broadcasting of environmental documentaries and installation of wildlife photography exhibitions in each community.",41030,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,"Housing: The text does not explicitly mention any activities related to housing, provision of shelter, or upgrading inadequate housing, so this class is not a match.
Homelessness: There are no references to providing shelters or facilities for the homeless in the text, therefore this class does not apply.
Transitional: No mentions of emergency shelters, refugee camps, or temporary supportive housing are present in the description; thus, it doesn't fit this category.
Incremental: The text lacks any discussion on housing sites, slum upgrading, or structural repairs related to housing; therefore, incremental does not match.
Social: There is no mention of community land trusts, cooperative housing, or public housing, so social class is not relevant here.
Market: No elements related to home rental, mortgages, rent-to-own housing, or market-rate housing are discussed; hence this class is not applicable.
Urban: Although urban development is mentioned as a threat, the text does not explicitly describe activities in specific urban locations within the context of housing or human settlements.
Rural: The project takes place in the Tehuacan-Cuicatlan Biosphere Reserve which implies rural settings. However, there's no direct link to housing sector activities, thus it does not match specifically with housing-related classifications."
DIRECTIVES NATIONALES POUR LE LOGEMENT RURAL,74020,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,"Housing: The text describes the creation of directives related to rural housing, which aligns with activities in the provision and improvement of housing. However, it doesn't explicitly mention construction or upgrading.
Homelessness: There is no mention of tents, encampments, or shelters for the homeless, so this class does not match.
Transitional: The activity does not describe emergency shelters, refugee camps, or temporary supportive housing, thus not matching this class.
Incremental: While it involves rural housing guidelines, there's no explicit reference to slum upgrading or neighborhood integration, so this class is not a clear fit.
Social: There is no mention of community land trusts, cooperative housing, or public housing, excluding this classification.
Market: The text does not discuss home rental, mortgages, rent-to-own housing, or market-rate housing, thus it's not applicable here.
Urban: Since the focus is on rural housing, urban activities are explicitly excluded from this activity.
Rural: The guidelines specifically pertain to rural housing, making this a clear match for the classification."
